timestamp,open,high,low,close,volume
2024-11-24,97672.5,98564.52,95647.38,97927.53,24844.581246
2024-11-23,98886.58,98892.66,97120.0,97672.5,18045.072413
2024-11-22,98320.38,99593.2,97139.98,98886.58,26933.368752
2024-11-21,94299.65,98942.19,94026.09,98320.38,34399.377715
2024-11-20,92302.34,94831.26,91452.63,94299.65,29860.769959
2024-11-19,90462.78,93914.21,90353.72,92302.34,30290.013603
2024-11-18,89852.56,92630.87,89355.57,90462.78,28990.734587
2024-11-17,90577.4,91466.38,88706.25,89852.56,19124.957515
2024-11-16,91018.69,91755.54,90064.03,90577.4,16161.035378
2024-11-15,87331.26,91857.47,87063.8,91018.69,25694.432521
2024-11-14,90372.9,91787.11,86645.92,87331.26,28902.881511
2024-11-13,87919.73,93271.57,86080.63,90372.9,38729.404317
2024-11-12,88653.57,89940.65,85083.73,87919.73,44096.667465
2024-11-11,80355.85,89666.0,80210.39,88653.57,36428.853454
2024-11-10,76670.84,81518.0,76488.71,80355.85,28648.21327
2024-11-09,76498.67,76911.99,75699.24,76670.84,12795.119362
2024-11-08,75856.84,77199.22,75582.72,76498.67,22220.725036
2024-11-07,75578.4,76838.38,74418.2,75856.84,27315.776032
2024-11-06,69376.62,76397.01,69285.85,75578.4,39037.760596
2024-11-05,67850.17,70549.99,67469.49,69376.62,22718.395374
2024-11-04,68770.4,69499.39,66830.44,67850.17,21605.880461
2024-11-03,69373.02,69386.55,67474.03,68770.4,17190.409298
2024-11-02,69492.41,69915.97,69014.83,69373.02,8113.860038
2024-11-01,70304.94,71638.32,68810.45,69492.41,20490.548345
2024-10-31,72353.98,72707.4,69681.13,70304.94,15876.955182
2024-10-30,72742.75,72975.07,71427.84,72353.98,19269.623926
2024-10-29,69962.64,73646.96,69757.19,72742.75,20328.655935
2024-10-28,68024.08,70332.98,67603.83,69962.64,20577.900481
2024-10-27,67099.69,68334.13,66933.04,68024.08,13059.408984
2024-10-26,66695.08,67631.63,66440.03,67099.69,13141.57263
2024-10-25,68192.72,68773.63,65568.3,66695.08,24034.221763
2024-10-24,66674.36,68849.0,66515.12,68192.72,17628.585872
2024-10-23,67427.02,67476.12,65250.68,66674.36,19484.102718
2024-10-22,67381.29,67843.74,66553.14,67427.02,16962.728505
2024-10-21,69035.9,69555.0,66842.76,67381.29,19112.22973
2024-10-20,68380.02,69416.47,68096.09,69035.9,7184.752603
2024-10-19,68430.41,68697.6,68002.28,68380.02,5858.464872
