open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
65601.78,65634.62,62843.01,63309.05,24387.647721,64129.75,63739.173492980524,64504.35948717948,62112.749514188734,1626.4239787917904,1426.4201716948417,0,1,0
63309.05,64127.88,60159.92,60812.41,34614.967726,63951.6,63288.90218636814,63993.99948717948,62016.428068693276,1272.4741176748648,1395.6309608908464,0,0,1
60812.41,62400.0,59974.6,60643.07,24433.166809,63738.36916666667,62881.85108077304,63484.994871794865,61914.69784138266,967.1532393903835,1309.935416590754,0,0,1
60643.07,61485.54,59861.28,60756.13,26729.110701,63522.38250000001,62554.81706834641,63026.18884615384,61828.878001280245,725.9390670661669,1193.1361466858366,1,0,0
60756.13,62486.35,60458.93,62090.14,23662.217058,63398.1275,62483.32828860081,62805.84384615384,61848.23074192615,635.0975466746604,1081.5284266836015,0,0,1
62090.14,62382.03,61680.63,62059.37,8936.861444,63291.686666666676,62418.10393650838,62599.88115384616,61863.87068696865,554.2332495397277,976.0693912548269,1,0,0
62059.37,62983.78,61814.96,62824.8,9037.917928,63170.84583333333,62480.67256166094,62528.052435897436,61935.05063608208,545.6219255788601,889.9798981196336,0,1,0
62824.8,64470.19,62115.15,62218.75,19762.195435,63093.18333333333,62440.37678294387,62381.576153846145,61956.06540377971,484.3113791641663,808.8461943285402,0,0,1
62218.75,63202.67,61857.13,62156.22,20361.789732,62841.80833333333,62396.66035479867,62237.427948717945,61970.8916701664,425.76868463226856,732.2306923892859,0,1,0
62156.22,62550.98,60300.68,60633.65,20841.613492,62412.95916666667,62125.427992521945,61897.711282051285,61871.83673163556,253.59126088638732,636.5028060887062,0,1,0
60633.65,61324.9,58941.85,60326.49,18666.316747,61952.655,61848.66830136472,61576.716025641035,61757.36660336626,91.30169799846044,527.462584470657,1,0,0
60326.49,63435.38,60088.58,62534.12,17204.011597,61697.01666666666,61954.12240884707,61666.172179487185,61814.9038920058,139.21851684126887,449.81377094477944,1,0,0
62534.12,63487.6,62487.74,63199.08,9736.126941,61687.8525,62145.65434594752,61897.258846153854,61917.435455560924,228.2188903865972,405.49479483314303,0,1,0
63199.08,63289.45,62045.39,62867.12,11442.181996,61859.07833333334,62256.6490619556,62078.68461538462,61987.78245885271,268.86660310289153,378.1691564870928,1,0,0
62867.12,66590.46,62450.0,66089.83,21521.978837,62312.975,62846.36920627012,62729.5694871795,62291.63783227103,554.7313739990932,413.48159998949285,1,0,0
66089.83,67977.01,64789.48,67071.48,25016.157631,62839.25416666666,63496.386251459335,63461.647179487176,62645.700215065764,850.6860363935702,500.92248727030835,1,0,0
67071.48,68427.0,66727.75,67614.17,20029.969858,63299.59,64129.89144354251,64196.24961538462,63013.73501394978,1116.156429592731,623.9692757347929,0,0,1
67614.17,67939.48,66636.0,67420.37,16879.204901,63746.34,64636.11891376674,64830.215769230774,63340.152420323866,1295.966493442873,758.3687192764089,1,0,0
67420.37,69034.0,67188.32,68430.41,17192.907787,64213.474166666674,65219.856003956476,65550.84192307692,63717.20853733691,1502.6474666195645,907.2244687450401,0,0,1
68430.41,68697.6,68002.28,68380.02,5858.464872,64726.91333333334,65706.03508027086,66191.84897435899,64062.601979015664,1643.433101255192,1054.4661952470706,1,0,0
68380.02,69416.47,68096.09,69035.9,7184.752603,65300.22,66218.32199099842,66854.76999999999,64430.994425014505,1787.3275659839128,1201.038469394439,0,1,0
69035.9,69555.0,66842.76,67381.29,19112.22973,65862.52333333333,66397.24014622942,67174.93461538463,64649.53483797639,1747.7053082530329,1310.371837166158,0,0,1
67381.29,67843.74,66553.14,67427.02,16962.728505,66454.23416666668,66555.66781604028,67415.62641025642,64855.27447960777,1700.393336432513,1388.376137019429,0,1,0
67427.02,67476.12,65250.68,66674.36,19484.102718,66799.25416666667,66573.92815203409,67449.49192307693,64990.021555192376,1583.9065968417126,1427.4822289838858,1,0,0
66674.36,68849.0,66515.12,68192.72,17628.585872,67215.39083333332,66822.97305172114,67663.87128205129,65227.25847702998,1595.7145746911629,1461.128698125341,0,1,0
68192.72,68773.63,65568.3,66695.08,24034.221763,67534.3875,66803.2971976102,67583.82346153847,65335.985997249976,1467.3112003602218,1462.3651985723172,1,0,0
66695.08,67631.63,66440.03,67099.69,13141.57263,67618.5425,66848.89609028555,67516.94692307693,65466.63073819442,1382.2653520911263,1446.3452292760792,1,0,0
67099.69,68334.13,66933.04,68024.08,13059.408984,67697.92583333334,67029.69361485701,67579.3373076923,65656.0714242541,1373.6221906029095,1431.8006215414453,1,0,0
68024.08,70332.98,67603.83,69962.64,20577.900481,67893.63166666667,67480.91613564824,67927.75487179487,65975.07650393898,1505.8396317092556,1446.6084235750075,1,0,0
69962.64,73646.96,69757.19,72742.75,20328.655935,68337.16333333333,68290.4290378562,68673.77307692308,66476.38565179535,1814.0433860608464,1520.0954160721753,0,1,0
72742.75,72975.07,71427.84,72353.98,19269.623926,68664.1275,68915.59072433987,69291.74487179487,66911.76301092163,2003.8277134182426,1616.8418755413888,0,1,0
72353.98,72707.4,69681.13,70304.94,15876.955182,68824.53749999999,69129.33676674913,69544.17756410257,67163.10945455707,1966.227312192059,1686.718962871523,0,1,0
70304.94,71638.32,68810.45,69492.41,20490.548345,68862.58,69185.19418724926,69646.92717948719,67335.65023570099,1849.5439515482722,1719.283960606873,0,0,1
69492.41,69915.97,69014.83,69373.02,8113.860038,69028.55750000001,69214.09046613399,69725.4564102564,67486.56651453795,1727.523951596042,1720.931958804707,0,1,0
69373.02,69386.55,67474.03,68770.4,17190.409298,69140.50583333333,69145.83039442106,69685.73987179487,67581.66529123884,1564.1651031822257,1689.5785876802108,0,1,0
68770.4,69499.39,66830.44,67850.17,21605.880461,69238.49,68946.49802604859,69487.22666666667,67601.55452892485,1344.9434971237351,1620.6515695689156,1,0,0
67850.17,70549.99,67469.49,69376.62,22718.395374,69337.14833333333,69012.67063742573,69508.47743589744,67733.04086011561,1279.629777310125,1552.4472111171576,1,0,0
69376.62,76397.01,69285.85,75578.4,39037.760596,70077.425,70022.78284705254,70468.67000000001,68314.17857418112,1708.6042728714237,1583.6786234680108,0,0,1
75578.4,76838.38,74418.2,75856.84,27315.776032,70807.1875,70920.33010135214,71357.81076923077,68872.89423535288,2047.4358659992577,1676.43007197426,1,0,0
75856.84,77199.22,75582.72,76498.67,22220.725036,71513.40333333334,71778.53623960566,72233.42346153846,69437.76651421563,2340.769725390026,1809.2980026574132,0,0,1
76498.67,76911.99,75699.24,76670.84,12795.119362,72072.42,72531.1983565894,73026.87525641025,69973.54973538485,2557.6486212045565,1958.968126366842,1,0,0
76670.84,81518.0,76488.71,80355.85,28648.21327,72706.845,73734.9909171141,74301.24910256409,70742.60901424523,2992.381902868874,2165.6508816672485,1,0,0
80355.85,89666.0,80210.39,88653.57,36428.853454,74065.14416666667,76030.15692986579,76754.59141025641,72069.34686504188,3960.810064823905,2524.68271829858,0,1,0
88653.57,89940.65,85083.73,87919.73,44096.667465,75533.04333333333,77859.32201757874,78886.06615384616,73243.44931948322,4615.872698095525,2942.920714257969,1,0,0
87919.73,93271.57,86080.63,90372.9,38729.404317,77273.08416666667,79784.48786102817,81169.12102564101,74512.29751804001,5272.190342988164,3408.774640004008,0,1,0
90372.9,91787.11,86645.92,87331.26,28902.881511,78769.60416666666,80945.5297285623,82716.5326923077,75461.8502944815,5483.679434080797,3823.755598819366,1,0,0
87331.26,91857.47,87063.8,91018.69,25694.432521,80623.62833333334,82495.24669339886,84601.00743589744,76614.20879118657,5881.037902212294,4235.2120594979515,0,0,1
91018.69,91755.54,90064.03,90577.4,16161.035378,82517.56416666666,83738.65489441442,86132.35692307692,77648.51925109867,6090.135643315749,4606.196776261511,0,1,0
90577.4,91466.38,88706.25,89852.56,19124.957515,84223.8925,84679.25567988912,87260.81782051282,78552.5222695358,6126.733410353321,4910.304103079873,1,0,0
89852.56,92630.87,89355.57,90462.78,28990.734587,85464.25749999999,85569.02865221388,88220.64666666665,79434.76358290351,6134.265069310364,5155.096296325972,1,0,0
90462.78,93914.21,90353.72,92302.34,30290.013603,86834.71583333334,86604.92270571944,89272.65935897436,80387.91739157733,6217.005314142109,5367.4780998892,1,0,0
92302.34,94831.26,91452.63,94299.65,29860.769959,88318.13083333331,87788.72690483952,90421.11076923077,81418.41610331235,6370.310801527172,5568.0446402167945,1,0,0
94299.65,98942.19,94026.09,98320.38,34399.377715,90122.25916666666,89408.9812271719,91959.91833333335,82670.41342899292,6738.567798178978,5802.149271809231,1,0,0
98320.38,99593.2,97139.98,98886.58,26933.368752,91666.48666666668,90867.07334606853,93308.27538461538,83871.61095277123,6995.4623932973045,6040.811896106847,0,1,0
98886.58,98892.66,97120.0,97672.5,18045.072413,92418.06416666666,91914.06206205799,94232.27743589743,84893.89903034373,7020.163031714255,6236.682123228328,0,0,1
97672.5,98564.52,95647.38,97927.53,24844.581246,93252.04749999999,92839.21097558751,95079.88756410255,85859.3531762442,6979.857799343314,6385.317258451326,0,0,1
