timestamp,open,high,low,close,volume
2025-09-20,115633.1,115995.2,115410.9,115764.8,995.348162
2025-09-19,117085.4,117465.7,115088.0,115633.1,5886.220741
2025-09-18,116443.3,117911.7,116094.5,117085.4,8380.509518
2025-09-17,116792.5,117272.0,114728.6,116443.3,10351.151597
2025-09-16,115356.9,116958.0,114715.0,116792.5,7066.894792
2025-09-15,115272.6,116749.3,114379.0,115356.9,7990.184726
2025-09-14,115904.8,116167.7,115141.6,115272.6,4281.025163
2025-09-13,116028.2,116284.7,115106.5,115904.8,4973.727833
2025-09-12,115477.3,116665.7,114752.7,116028.2,8714.463432
2025-09-11,113945.5,115478.2,113400.0,115477.3,7938.930772
2025-09-10,111540.7,114304.2,110919.1,113945.5,10753.332973
2025-09-09,112062.2,113277.6,110765.1,111540.7,7819.996568
2025-09-08,111138.8,112937.7,110625.0,112062.2,8197.354011
2025-09-07,110190.4,111598.0,110174.9,111138.8,3141.935761
2025-09-06,110664.9,111310.7,109958.2,110190.4,2169.328723
2025-09-05,110723.0,113383.7,110205.7,110664.9,10818.831844
2025-09-04,111705.0,112183.3,109323.5,110723.0,6049.190122
2025-09-03,111246.0,112586.9,110540.7,111705.0,5822.039096
2025-09-02,109239.8,111776.0,108383.5,111246.0,9441.175474
2025-09-01,108253.8,109905.0,107250.1,109239.8,8487.93232
2025-08-31,108805.4,109489.4,108073.1,108253.8,4575.570234
2025-08-30,108390.6,108931.7,107351.8,108805.4,4797.186313
2025-08-29,112558.8,112641.2,107478.6,108390.6,9976.643428
2025-08-28,111240.8,113470.0,110851.6,112558.8,5699.983732
2025-08-27,111763.6,112626.7,110369.6,111240.8,7065.041198
2025-08-26,110116.2,112369.1,108690.7,111763.6,7948.865096
2025-08-25,113496.5,113665.9,109273.0,110116.2,10710.311951
2025-08-24,115432.9,115685.0,110577.2,113496.5,9141.212613
2025-08-23,116935.1,117024.8,114567.2,115432.9,4473.842345
2025-08-22,112509.6,117412.0,111665.8,116935.1,9416.322739
2025-08-21,114266.7,114818.2,112001.0,112509.6,5201.868535
2025-08-20,112871.8,114622.5,112364.3,114266.7,6831.748241
2025-08-19,116229.4,116723.5,112724.1,112871.8,7701.545639
2025-08-18,117414.8,117559.8,114646.0,116229.4,8277.367043
2025-08-17,117375.0,118581.6,117189.8,117414.8,2570.57525
2025-08-16,117339.6,117895.9,117200.0,117375.0,2319.7544
2025-08-15,118292.8,119233.0,116795.1,117339.6,5932.519796
2025-08-14,123319.0,124494.1,117172.2,118292.8,11504.339305
2025-08-13,120146.4,123682.2,118933.7,123319.0,9927.518442
2025-08-12,118698.6,120317.9,118223.5,120146.4,8281.267109
2025-08-11,119293.7,122290.0,118065.0,118698.6,10811.181519
2025-08-10,116469.6,119312.8,116460.0,119293.7,6205.890572
2025-08-09,116662.3,117923.9,116341.3,116469.6,4126.736785
2025-08-08,117456.7,117631.0,115900.0,116662.3,5544.438824
2025-08-07,114990.3,117617.5,114264.6,117456.7,6842.038625
2025-08-06,114123.0,115708.7,113347.8,114990.3,6372.129278
2025-08-05,115056.3,115125.3,112666.0,114123.0,6305.016671
2025-08-04,114202.0,115715.1,114112.7,115056.3,6073.335793
2025-08-03,112568.5,114787.1,111915.7,114202.0,3062.76788
2025-08-02,113296.4,114062.5,112005.0,112568.5,5639.833683
2025-08-01,115746.0,116058.1,112731.3,113296.4,12282.597607
2025-07-31,117821.4,118915.0,115472.0,115746.0,10491.322147
2025-07-30,117938.9,118799.9,115772.6,117821.4,10668.591674
2025-07-29,118079.8,119284.9,116935.1,117938.9,8529.059985
2025-07-28,119434.3,119800.0,117404.2,118079.8,6998.191274
2025-07-27,117909.0,119777.0,117813.3,119434.3,4301.423405
2025-07-26,117607.9,118285.1,117137.5,117909.0,3505.490198
2025-07-25,118348.4,118463.3,114711.9,117607.9,18763.189926
2025-07-24,118748.8,119498.4,117110.8,118348.4,10326.847479
2025-07-23,119950.5,120100.0,117307.0,118748.8,9426.284502
2025-07-22,117373.8,120236.8,116100.1,119950.5,11817.444002
2025-07-21,117266.7,119672.4,116516.7,117373.8,11199.599479
2025-07-20,117838.5,118862.1,116473.0,117266.7,6142.298779
2025-07-19,117933.9,118497.4,117274.0,117838.5,3717.55536
2025-07-18,119176.6,120829.2,116812.0,117933.9,11462.691821
2025-07-17,118634.4,120957.7,117440.3,119176.6,9414.91476
2025-07-16,117740.1,120076.5,117019.8,118634.4,9244.367376
2025-07-15,119844.5,119937.1,115735.5,117740.1,18663.538013
2025-07-14,119094.0,123260.2,118909.0,119844.5,13137.902937
2025-07-13,117427.9,119500.0,117213.8,119094.0,5805.670867
2025-07-12,117533.9,118200.0,116913.6,117427.9,4896.197026
2025-07-11,116014.3,118862.0,115212.7,117533.9,12506.748166
2025-07-10,111256.3,117491.4,110499.9,116014.3,13746.710789
2025-07-09,108930.4,112025.0,108324.7,111256.3,10118.416755
2025-07-08,108252.5,109221.6,107434.3,108930.4,5671.568365
2025-07-07,109205.1,109705.0,107500.1,108252.5,6451.789655
2025-07-06,108203.6,109700.0,107808.5,109205.1,4003.89137
2025-07-05,107998.1,108429.0,107752.7,108203.6,2117.671894
2025-07-04,109589.1,109776.9,107254.5,107998.1,5867.035915
2025-07-03,108839.9,110520.8,108527.6,109589.1,7448.483615
2025-07-02,105679.3,109746.0,105100.0,108839.9,9438.435132
2025-07-01,107139.1,107545.7,105240.4,105679.3,7499.667213
2025-06-30,108360.0,108798.9,106735.3,107139.1,6958.49584
2025-06-29,107291.6,108515.1,107158.1,108360.0,4102.669802
2025-06-28,107052.8,107550.0,106806.1,107291.6,2683.59733
2025-06-27,106961.2,107728.9,106374.8,107052.8,6900.452688
2025-06-26,107321.2,108273.7,106557.0,106961.2,7792.775824
2025-06-25,106087.8,108125.3,105810.1,107321.2,8352.253355
2025-06-24,105343.5,106287.4,104621.6,106087.8,8701.043446
2025-06-23,100958.3,106057.5,99619.8,105343.5,15206.152029
2025-06-22,102120.1,103377.7,98185.9,100958.3,15668.598442
2025-06-21,103296.8,103989.9,100866.4,102120.1,5471.76636
2025-06-20,104657.4,106535.0,102348.4,103296.8,9730.6839
2025-06-19,104886.4,105230.3,103917.5,104657.4,4931.016561
2025-06-18,104558.6,105546.7,103485.5,104886.4,9218.289888
2025-06-17,106799.9,107757.0,103362.1,104558.6,11656.86894
2025-06-16,105588.2,108974.7,104973.4,106799.9,9829.67188
2025-06-15,105417.7,106130.0,104492.7,105588.2,4915.623064
2025-06-14,106070.4,106216.1,104310.04,105417.7,5058.689723
2025-06-13,105660.2,106173.9,102684.7,106070.4,18323.666685
2025-06-12,108640.5,108812.6,105472.0,105660.2,12848.989193
