open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
83991.99,84686.36,83623.11,84337.42,3440.094014,84688.3575,84213.30882893188,83523.68397435897,85411.39201228312,-1198.0831833512348,-904.458984052239,0,1,0
84337.42,85150.0,81983.88,82573.8,5872.571653,84294.11166666666,83961.0767014039,83198.36743589744,85201.20001137326,-1240.1233099693636,-971.591849235664,1,0,0
82573.8,84763.95,82436.28,84004.03,6801.539231,83743.465,83967.68490118791,83153.7394871795,85112.52075127154,-1144.835850083633,-1006.2406494052578,0,1,0
84004.03,84020.99,81143.09,82713.43,9183.424628,83141.945,83774.72260869747,82995.27256410256,84934.81032525143,-1160.0877165539569,-1037.0100628349976,1,0,0
82713.43,87000.0,82548.88,86831.27,11232.525972,83142.84749999999,84244.96066889785,83562.86102564103,85075.28881967725,-830.3281507794018,-995.6736804238785,0,1,0
86831.27,87433.69,83640.01,84218.18,11293.595843,82975.19,84240.8405659905,83728.29679487179,85011.79927747893,-770.9587114884343,-950.7306866367898,0,0,1
84218.18,84844.0,83173.0,84096.3,5492.828001,83256.7675,84218.60355583811,83900.77525641027,84943.9845161842,-725.3809603460832,-905.6607413786485,0,0,1
84096.3,84540.6,83659.8,83843.5,1968.434517,83694.0225,84160.8953164784,83991.0417948718,84862.467144615,-701.5718281365989,-864.8429587302387,1,0,0
83843.5,86122.8,83805.0,86085.0,3654.584646,83957.22,84456.91142163557,84358.88448717949,84953.02513390279,-496.1137122672226,-791.0971094376356,1,0,0
86085.0,88773.5,85532.8,87491.1,11117.972406,84274.93083333333,84923.70966446085,84902.55833333335,85141.03067953962,-217.3210150787636,-676.3418905658611,0,0,1
87491.1,88530.6,86305.2,87401.9,10781.710826,84798.99333333333,85304.96971608225,85383.6305128205,85308.5024810552,-3.5327649729442783,-541.7800654472778,0,1,0
87401.9,88285.7,85851.0,86907.1,9516.749192,85041.91916666667,85551.45129822344,85707.95461538462,85426.91711208815,124.53418613529357,-408.5172151307636,0,0,1
86907.1,87757.9,85800.0,87217.8,7528.465248,85281.95083333332,85807.81263695829,86042.70551282051,85559.57510378533,248.23753317295632,-277.16626547001965,0,1,0
87217.8,87506.0,83586.1,84421.3,9925.333595,85435.90916666666,85594.50300050317,85910.29769230771,85475.25842943086,119.24457107231137,-197.88409816155345,0,1,0
84421.3,84613.4,81650.2,82638.5,5893.533339,85322.115,85139.73330811807,85479.92705128205,85265.12817539895,-125.3948672808765,-183.38625198541808,0,0,1
82638.5,83536.8,81556.4,82386.4,5098.367973,85294.8625,84716.1435684076,85028.2785897436,85051.88905129532,-335.7454828877235,-213.85809816587917,0,0,1
82386.4,83932.5,81274.3,82543.0,11198.29289,84937.50666666667,84381.81378865258,84604.91512820513,84866.04541786603,-484.2316292134492,-267.9328043753932,1,0,0
82543.0,85571.0,82423.8,85162.3,8128.423915,85016.18333333333,84501.88859039833,84639.49871794872,84887.99020172781,-386.1016113294754,-291.56656576620964,0,1,0
85162.3,88526.9,82301.4,82501.5,14844.891704,84883.28333333333,84194.13649956783,84252.62435897437,84711.21314974797,-517.0766501801409,-336.6685826489959,1,0,0
82501.5,83929.2,81200.0,83210.2,12414.537565,84830.50833333333,84042.76165348048,83995.22692307692,84600.02699050738,-557.2653370268963,-380.787933524576,1,0,0
83210.2,84730.6,81653.1,83893.0,18161.110851,84647.84166666666,84019.72139909888,83850.99487179487,84547.65462084016,-527.9332217412739,-410.2169911679156,0,0,1
83893.0,84266.2,82388.0,83534.3,6401.081278,84318.10833333334,83945.04118385291,83679.68076923076,84472.59131559274,-527.5501317398302,-433.68361928229854,0,1,0
83534.3,83804.3,77142.0,78417.6,13833.540413,83569.41666666667,83094.66561710631,82771.91025641025,84024.07344036366,-929.407823257352,-532.8284600773093,1,0,0
78417.6,81236.1,74500.0,79178.0,27462.121395,82925.325,82492.10167601303,82096.30769230769,83665.10503737375,-1173.003361360723,-660.863440333992,0,1,0
79178.0,80865.9,76242.2,76322.1,15948.368262,82017.35,81542.8706489341,81080.42692307693,83121.17873830904,-1578.308089374943,-844.3523701421823,1,0,0
76322.1,83590.4,74606.7,82617.9,24143.473002,81867.06666666667,81708.25977986731,81172.81923076922,83083.89883176763,-1375.639051900318,-950.6097064938094,0,1,0
82617.9,82742.7,78465.3,79597.8,14486.519368,81613.675,81383.57365988773,80823.70128205128,82825.66928867373,-1442.0956287860026,-1048.9068909522482,1,0,0
79597.8,84297.4,78971.4,83418.3,13652.24797,81699.66666666667,81696.60848144347,81101.33589743589,82869.56785988309,-1172.959378439613,-1073.7173884497213,1,0,0
83418.3,85914.7,82789.7,85280.0,7699.906765,81927.75,82247.89948429832,81652.15641025642,83048.11838878064,-800.2189044823172,-1019.0176916562405,0,1,0
85280.0,86111.7,83032.8,83753.5,10055.62633,81810.34999999999,82479.53033286781,81933.04102564103,83100.3688785006,-620.8385456327815,-939.3818624515486,1,0,0
83753.5,85801.6,83678.4,84592.1,11128.062867,81984.56666666667,82804.54105088815,82361.00256410257,83210.86748009315,-406.32642920500075,-832.7707758022391,0,1,0
