open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
45289.99,48213.0,45245.42,47134.25,32971.508647,43608.52916666667,44088.046199689845,44081.613461538465,43643.83129419754,444.21490549230657,75.30486118422505,1,0,0
47134.25,48183.92,46845.02,47748.19,7001.160011,43978.93083333334,44651.14524589141,44718.48435897436,43947.85786499772,703.2873808936856,200.90136512611718,1,0,0
47748.19,48593.45,47565.64,48304.25,7881.070868,44425.549999999996,45213.16136190811,45383.91807692308,44270.55357870159,942.6077832065203,349.24264874219784,1,0,0
48304.25,50355.99,47710.71,49922.01,18304.96952,45037.1325,45937.59961392224,46229.52730769231,44689.17998027925,1248.4196336429886,529.078045722356,0,0,1
49922.01,50375.26,48302.0,49701.86,16883.800205,45588.68083333334,46516.716596395745,46947.17769230768,45060.489611369674,1456.226985026071,714.507833583099,1,0,0
49701.86,52050.0,49222.54,51794.47,21095.211089,46304.887500000004,47328.6786584887,47901.914487179485,45559.30297349044,1769.37568499826,925.4814038661314,0,0,1
51794.47,52813.99,51300.01,51878.01,19158.832033,47043.31333333333,48028.57578795197,48759.31794871795,46027.355345824486,2001.2204421274873,1140.6292115184026,0,0,1
51878.01,52569.52,51556.27,52124.0,12490.750842,47838.170000000006,48658.64105134398,49540.962051282055,46478.95865354119,2179.6823978027896,1348.43984877528,0,1,0
52124.0,52164.64,50619.39,51647.99,9217.13376,48582.9275,49118.54088959875,50127.0882051282,46861.84986438999,2256.691025208762,1530.0900840619765,1,0,0
51647.99,52387.56,51157.01,52137.0,5987.689191,49336.017499999994,49582.91921427586,50673.868589743586,47252.60172628702,2330.3174879888393,1690.135564847349,0,1,0
52137.0,52489.52,51686.95,51777.05,7972.10762,49954.92250000001,49920.47779669496,51049.41205128205,47587.74604285836,2332.731753836604,1818.6548026452,1,0,0
51777.05,53002.58,50750.01,52261.25,16770.199623,50535.86083333334,50280.59659720343,51404.231666666674,47933.93152116514,2346.665076038291,1924.2568573238184,0,1,0
52261.25,52366.23,50535.62,51841.68,14153.570223,50928.14666666667,50520.76327455675,51605.126923076925,48223.394371449205,2297.3689031075482,1998.8792664805644,0,1,0
51841.68,52078.55,50936.01,51291.09,10743.332405,51223.38833333333,50639.275078471095,51660.964358974365,48450.63108467519,2188.6439937959076,2036.8322119436332,0,1,0
51291.09,51545.94,50530.06,50745.44,9185.690886,51426.82083333333,50655.6081433217,51587.43384615384,48620.61693025481,2034.991213066889,2036.4640121682846,1,0,0
50745.44,51697.3,50581.33,51565.5,4204.674497,51563.77833333333,50795.59150588758,51608.7691025641,48838.7564169026,1956.8350889849826,2020.5382275316244,0,0,1
