open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
100958.3,106057.5,99619.8,105343.5,15206.152029,104613.125,104251.36914231455,104035.35256410256,104856.89324263457,-605.5241003200208,-352.68156354161994,1,0,0
105343.5,106287.4,104621.6,106087.8,8701.043446,104648.75833333335,104533.89696657384,104262.22564102564,104948.07152095794,-414.17455438409525,-364.980161710115,1,0,0
106087.8,108125.3,105810.1,107321.2,8352.253355,104752.99166666665,104962.71281787017,104673.37051282052,105123.8588157018,-161.14599783162703,-324.2133289344174,0,0,1
107321.2,108273.7,106557.0,106961.2,7792.775824,104881.61666666665,105270.17238435167,105013.09487179488,105259.95816268685,10.214221664820798,-257.3278188145698,0,0,1
106961.2,107728.9,106374.8,107052.8,6900.452688,105003.66666666667,105544.42278675911,105347.12307692308,105392.76126174709,151.66152501202305,-175.52995004925125,0,0,1
107052.8,107550.0,106806.1,107291.6,2683.59733,105044.64166666668,105813.21928110387,105699.11282051282,105533.41598309914,279.8032980047283,-84.46330043845535,1,0,0
107291.6,108515.1,107158.1,108360.0,4102.669802,105361.425,106205.03169939558,106209.16794871795,105742.79257694366,462.2391224519233,24.877184139620397,0,1,0
108360.0,108798.9,106735.3,107139.1,6958.49584,105549.15000000001,106348.73451487318,106482.65641025642,105846.22275642931,502.51175844387035,120.40409900047038,0,1,0
107139.1,107545.7,105240.4,105679.3,7499.667213,105634.30833333333,106245.74458950807,106502.67948717948,105833.85810780492,411.8864817031572,178.70057554100777,1,0,0
105679.3,109746.0,105100.0,108839.9,9438.435132,106096.23333333332,106644.84542189146,106995.84743589743,106056.52787759714,588.3175442943175,260.6239692916697,1,0,0
108839.9,110520.8,108527.6,109589.1,7448.483615,106718.65000000001,107097.80766467738,107533.21153846155,106318.19988666402,779.6077780133637,364.42073103600853,0,1,0
109589.1,109776.9,107254.5,107998.1,5867.035915,107305.3,107236.31417780394,107730.05000000003,106442.63693209631,793.6772457076295,450.27203397033276,0,0,1
107998.1,108429.0,107752.7,108203.6,2117.671894,107543.64166666666,107385.12738121873,107868.25,106573.07864082992,812.048740388811,522.6273752540284,1,0,0
108203.6,109700.0,107808.5,109205.1,4003.89137,107803.41666666667,107665.12316872354,108123.85897435897,106768.04318595362,897.0799827699229,597.5178967572074,0,1,0
109205.1,109705.0,107500.1,108252.5,6451.789655,107881.02500000001,107755.48883507376,108192.94871794872,106878.00294995705,877.4858851167082,653.5114944291076,1,0,0
108252.5,109221.6,107434.3,108930.4,5671.568365,108045.125,107936.24439890857,108354.39102564103,107030.03236107135,906.2120378372201,704.0516031107302,1,0,0
108930.4,112025.0,108324.7,111256.3,10118.416755,108395.41666666667,108447.02218369188,108848.41794871795,107343.0892232142,1103.9329604776722,784.0278745841185,1,0,0
111256.3,117491.4,110499.9,116014.3,13746.710789,109122.30833333333,109611.2187708162,110020.55384615387,107985.40113260575,1625.817638210443,952.3858273093836,1,0,0
116014.3,118862.0,115212.7,117533.9,12506.748166,109886.79999999999,110830.09280607523,111314.64487179488,108692.69734500532,2137.3954610699147,1189.3877540614899,0,0,1
117533.9,118200.0,116913.6,117427.9,4896.197026,110744.20000000001,111845.14006667904,112474.81410256411,109339.74939352344,2505.3906731556053,1452.588337880313,1,0,0
117427.9,119500.0,117213.8,119094.0,5805.670867,111862.09166666667,112960.34928718995,113759.39871794872,110062.28647548467,2898.062811705284,1741.6832326453073,1,0,0
119094.0,123260.2,118909.0,119844.5,13137.902937,112779.14166666668,114019.44939685304,114987.46153846153,110786.89488470802,3232.554512145027,2039.8574885452513,0,1,0
119844.5,119937.1,115735.5,117740.1,18663.538013,113458.39166666666,114591.85718195258,115750.68589743589,111301.9471154704,3289.910066482189,2289.868004132639,1,0,0
117740.1,120076.5,117019.8,118634.4,9244.367376,114344.75,115213.78684626758,116546.99487179489,111845.0917735837,3368.695072683884,2505.633417842888,0,0,1
118634.4,120957.7,117440.3,119176.6,9414.91476,115259.16666666667,115823.45040838026,117290.35641025643,112388.16645702194,3435.2839513583167,2691.563524545974,0,1,0
119176.6,120829.2,116812.0,117933.9,11462.691821,115986.56666666667,116148.13496093715,117701.85384615387,112798.96153427957,3349.1734266575804,2823.0855049682955,0,0,1
117933.9,118497.4,117274.0,117838.5,3717.55536,116785.40000000001,116408.19112079298,117986.76666666665,113172.2606798885,3235.9304409044853,2905.6544921555337,0,0,1
117838.5,118862.1,116473.0,117266.7,6142.298779,117480.09166666667,116540.26940990175,118060.81282051283,113475.55248137822,3064.7169285235286,2937.4669794291326,0,0,1
117266.7,119672.4,116516.7,117373.8,11199.599479,117989.88333333335,116668.50488530149,118044.46025641027,113764.31155683169,2904.1933284698025,2930.8122492372668,1,0,0
117373.8,120236.8,116100.1,119950.5,11817.444002,118317.90000000001,117173.42721063973,118346.0935897436,114222.54773780711,2950.8794728326175,2934.825693956337,0,1,0
119950.5,120100.0,117307.0,118748.8,9426.284502,118419.14166666666,117415.79225515669,118412.38589743589,114557.82568315473,2857.966572001955,2919.453869565461,0,0,1
118748.8,119498.4,117110.8,118348.4,10326.847479,118495.84999999999,117559.27036974797,118401.50256410256,114838.60896588402,2720.6614038639527,2879.6953764251593,0,1,0
118348.4,118463.3,114711.9,117607.9,18763.189926,118372.00833333332,117566.75185132521,118264.89487179488,115043.74163507781,2523.010216247407,2808.358344389609,0,0,1
117607.9,118285.1,117137.5,117909.0,3505.490198,118210.71666666666,117619.40541265979,118193.6628205128,115255.98299544242,2363.422417217371,2719.3711589551617,1,0,0
117909.0,119777.0,117813.3,119434.3,4301.423405,118351.90000000001,117898.61996455828,118381.9064102564,115565.48795874299,2333.1320058152924,2642.1233283271877,0,1,0
119434.3,119800.0,117404.2,118079.8,6998.191274,118305.68333333333,117926.4938161647,118340.04487179487,115751.7332951324,2174.7605210322945,2548.6507668682093,0,0,1
118079.8,119284.9,116935.1,117938.9,8529.059985,118202.54166666667,117928.40245983168,118283.61666666667,115913.74564364112,2014.6568161905598,2441.8519767326798,0,0,1
117938.9,118799.9,115772.6,117821.4,10668.591674,118193.16666666667,117911.94054293449,118224.97948717947,116055.05337374177,1856.8871691927197,2324.859015224688,0,1,0
117821.4,118915.0,115472.0,115746.0,10491.322147,118018.79166666667,117578.71892094456,117848.49230769232,116032.16053124238,1546.558389702186,2169.1988901201876,0,1,0
115746.0,116058.1,112731.3,113296.4,12282.597607,117687.93333333333,116919.90062541462,117121.97051282051,115829.5116030022,1090.3890224124189,1953.4369165786338,0,1,0
113296.4,114062.5,112005.0,112568.5,5639.833683,117287.49166666665,116250.45437535083,116334.36538461539,115587.955187965,662.499187385838,1695.2493707400747,1,0,0
112568.5,114787.1,111915.7,114202.0,3062.76788,116808.45,115935.30754837379,115859.67435897436,115485.29184070832,450.0157076654723,1446.2026381251544,1,0,0
114202.0,115715.1,114112.7,115056.3,6073.335793,116500.74166666668,115800.07561785475,115590.1128205128,115453.51466732252,346.5609505322209,1226.2743006065677,0,1,0
115056.3,115125.3,112666.0,114123.0,6305.016671,116148.625,115542.06398433863,115224.3064102564,115354.95802529863,187.10595903999638,1018.4406322932535,1,0,0
114123.0,115708.7,113347.8,114990.3,6372.129278,115930.49166666668,115457.17721751731,115046.10256410256,115327.94631972096,129.23089779635484,840.5986853938738,1,0,0
114990.3,117617.5,114264.6,117456.7,6842.038625,115892.8,115764.79610713002,115280.90384615384,115485.63177751939,279.164329610634,728.3118142372258,0,1,0
117456.7,117631.0,115900.0,116662.3,5544.438824,115661.8,115902.87362911002,115399.28846153847,115572.79238659203,330.0812425179902,648.6656998933787,0,0,1
116662.3,117923.9,116341.3,116469.6,4126.736785,115527.61666666665,115990.06230155463,115523.56538461537,115639.2225801778,350.83972137683304,589.1005041900696,1,0,0
116469.6,119312.8,116460.0,119293.7,6205.890572,115640.51666666666,116498.3142551616,116102.96282051284,115909.92461127572,588.3896438858792,588.9583321292316,0,0,1
119293.7,122290.0,118065.0,118698.6,10811.181519,115713.61666666665,116836.81975436752,116573.4371794872,116116.49315858862,720.3265957788972,615.2319848591648,1,0,0
118698.6,120317.9,118223.5,120146.4,8281.267109,116080.31666666665,117345.98594600329,117255.40384615384,116415.00477647095,930.9811695323442,678.3818217938007,1,0,0
120146.4,123682.2,118933.7,123319.0,9927.518442,116915.53333333333,118264.9111850797,118369.04743589743,116926.4118300657,1338.4993550140061,810.4053284378417,0,1,0
123319.0,124494.1,117172.2,118292.8,11504.339305,117392.55833333333,118269.20177199053,118580.93461538463,117027.62576857934,1241.5760034111881,896.6394634325111,0,1,0
118292.8,119233.0,116795.1,117339.6,5932.519796,117654.02500000001,118126.18611476122,118572.78717948716,117050.7349709068,1075.4511438544287,932.4017995168947,0,0,1
117339.6,117895.9,117200.0,117375.0,2319.7544,117847.25,118010.61902018258,118529.86025641025,117074.75460269146,935.8644174911169,933.0943231117392,0,0,1
117375.0,118581.6,117189.8,117414.8,2570.57525,118121.56666666667,117918.95455553911,118463.32948717951,117099.94315064023,819.0114048988762,910.2777394691666,0,1,0
117414.8,117559.8,114646.0,116229.4,8277.367043,118224.825,117659.02308545617,118172.22692307692,117035.45847281502,623.5646126411448,852.9351141035623,0,1,0
116229.4,116723.5,112724.1,112871.8,7701.545639,117842.75,116922.52722615522,117348.68461538463,116727.03932668058,195.48789947463956,721.4456711777779,1,0,0
112871.8,114622.5,112364.3,114266.7,6831.748241,117643.11666666665,116513.93842213132,116798.52307692308,116544.79196914867,-30.853547017351957,570.9858275387519,0,1,0
114266.7,114818.2,112001.0,112509.6,5201.868535,117313.11666666668,115897.88635718804,116008.75128205131,116245.88886032284,-348.002503134805,387.18816140404056,1,0,0
112509.6,117412.0,111665.8,116935.1,9416.322739,117116.56666666667,116057.45768685141,115950.5948717949,116296.94153733597,-239.48385048455384,261.8537590263217,0,1,0
116935.1,117024.8,114567.2,115432.9,4473.842345,116844.425,115961.37188887427,115691.56923076921,116232.93846049625,-271.566571621981,155.1696928966612,0,1,0
115432.9,115685.0,110577.2,113496.5,9141.212613,116290.26666666668,115582.16082904745,115176.50384615385,116030.2393152743,-448.0784862268483,34.520057071959286,0,1,0
113496.5,113665.9,109273.0,110116.2,10710.311951,115190.03333333334,114741.24377842477,114226.64743589744,115592.1623289577,-850.9185505329224,-142.56766444901706,1,0,0
110116.2,112369.1,108690.7,111763.6,7948.865096,114645.93333333333,114283.1447355902,113699.50384615385,115308.56511940528,-1025.4203838150715,-319.13820832222797,0,0,1
111763.6,112626.7,110369.6,111240.8,7065.041198,114137.7,113815.09169934556,113175.63717948717,115007.24918463452,-1192.1574852889607,-493.74206371557455,1,0,0
111240.8,113470.0,110851.6,112558.8,5699.983732,113736.34999999999,113621.8160532924,112932.72948717949,114825.8825783653,-1204.066525072907,-635.8069559870411,0,1,0
112558.8,112641.2,107478.6,108390.6,9976.643428,112984.33333333333,112817.01358355509,112110.30641025641,114349.19497996787,-1532.1813964127796,-815.0818440721888,0,0,1
108390.6,108931.7,107351.8,108805.4,4797.186313,112365.66666666667,112199.84226300815,111467.39358974357,113938.54349997026,-1738.701236962108,-999.8057226501728,0,1,0
108805.4,109489.4,108073.1,108253.8,4575.570234,111980.83333333333,111592.75883792999,110834.79871794871,113517.45138886136,-1924.6925509313733,-1184.783088306413,1,0,0
108253.8,109905.0,107250.1,109239.8,8487.93232,111561.925,111230.76517055614,110413.10128205128,113200.58832301978,-1969.8231524636358,-1341.7911011378576,1,0,0
109239.8,111776.0,108383.5,111246.0,9441.175474,111456.625,111233.10899047059,110364.49743589744,113055.80400279608,-1822.6950123254937,-1437.9718833753848,0,0,1
111246.0,112586.9,110540.7,111705.0,5822.039096,111020.78333333334,111305.70760732127,110402.70897435899,112955.7444470334,-1650.0368397121347,-1480.3848746427348,0,1,0
111705.0,112183.3,109323.5,110723.0,6049.190122,110628.29166666667,111216.06028311799,110356.89615384613,112790.35596947538,-1574.2956863573927,-1499.1670369856665,0,0,1
110723.0,113383.7,110205.7,110664.9,10818.831844,110392.325,111131.26639340752,110362.5282051282,112632.91478655126,-1501.6483931437397,-1499.6633082172812,0,0,1
110664.9,111310.7,109958.2,110190.4,2169.328723,110398.50833333332,110986.51771749867,110331.46282051284,112451.98776532525,-1465.4700478265731,-1492.8246561391397,1,0,0
110190.4,111598.0,110174.9,111138.8,3141.935761,110346.44166666667,111009.94576096041,110445.35384615384,112354.71459752339,-1344.7688365629729,-1463.2134922239065,1,0,0
111138.8,112937.7,110625.0,112062.2,8197.354011,110414.89166666666,111171.83102850497,110709.31666666665,112333.0468495587,-1161.215821053731,-1402.8139579898716,0,0,1
112062.2,113277.6,110765.1,111540.7,7819.996568,110330.05,111228.58010104267,110882.51794871796,112274.35449033213,-1045.774389289465,-1331.4060442497905,1,0,0
111540.7,114304.2,110919.1,113945.5,10753.332973,110792.95833333333,111646.56777780534,111438.74102564104,112398.14304660381,-751.5752687984786,-1215.439889159528,1,0,0
113945.5,115478.2,113400.0,115477.3,7938.930772,111348.95,112235.91119660452,112159.40897435897,112626.22874685538,-390.3175502508675,-1050.415421377796,0,0,1
115477.3,116665.7,114752.7,116028.2,8714.463432,111996.81666666667,112819.34024328075,112879.2935897436,112878.2266174587,-58.88637417794962,-852.1096119378268,0,0,1
116028.2,116284.7,115106.5,115904.8,4973.727833,112552.23333333332,113294.02635969908,113480.5217948718,113102.41723838769,191.60912131139776,-643.3658652879819,0,1,0
115904.8,116167.7,115141.6,115272.6,4281.025163,112887.78333333333,113598.42230436078,113899.03974358973,113263.17151702564,335.2507873351424,-447.64253476335705,0,0,1
115272.6,116749.3,114379.0,115356.9,7990.184726,113192.10833333332,113868.95733445912,114278.90384615384,113418.26251576448,450.69481869463925,-267.97506407175786,1,0,0
