open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,L14,H14,%K,%D,up,down,flat
117640.2,118148.5,117433.6,118135.0,260.788042,118015.03333333333,118028.87935200818,117976.36923076924,118118.44789456914,-89.5685425609554,-62.436042619612394,117307.0,118723.2,58.466318316622065,36.94628818905051,0,0,1
118135.0,118310.9,117989.9,118183.5,203.46645,117984.93333333333,118052.66714400692,118002.28717948719,118123.26656904549,-70.59942503857019,-64.06871910340396,117307.0,118723.2,61.89097585086864,47.96168149508076,1,0,0
118183.5,118397.4,118115.1,118391.3,121.20621,118018.88333333335,118104.76450646739,118064.80512820513,118143.12089726435,-38.35639079696557,-58.92625344211629,117307.0,118723.2,76.56404462646556,65.64044626465208,0,0,1
118391.3,118462.4,118215.0,118358.6,119.888703,118043.76666666668,118143.81612085702,118117.06923076921,118159.0823122818,-15.266191424772842,-50.194241038647604,117307.0,118723.2,74.2550487219325,70.90335639975557,0,0,1
118358.6,118471.7,118213.8,118393.2,134.714616,118128.20000000001,118182.18287149441,118170.8282051282,118176.4243632239,5.758508270519087,-39.00369117681427,117307.0,118723.2,76.69820646801294,75.83909993880367,0,1,0
118393.2,118492.0,117974.7,118036.5,216.429016,118131.125,118159.77012203375,118156.72051282051,118166.05959557768,-6.289473543933127,-32.460847650238044,117307.0,118723.2,51.51108600480169,67.48811373158237,0,1,0
118036.5,118088.9,117555.2,117904.2,272.386615,118105.45833333333,118120.45164172087,118121.80897435897,118146.66258849786,-26.210946776991477,-31.21086747558873,117307.0,118723.2,42.16918514334122,56.79282587205196,0,1,0
117904.2,118119.0,117418.1,117558.5,182.387105,118062.38333333335,118033.99754299458,118037.66153846156,118103.09498934986,-69.09744635528477,-38.78818325152794,117322.5,118723.2,16.848718497893945,36.84299654867895,1,0,0
117558.5,118194.6,117403.0,118194.6,138.478887,118031.11666666668,118058.7056133031,118058.00256410256,118109.8731382869,-51.16752498380083,-41.26405159798252,117322.5,118723.2,62.261726279717834,40.426543306984335,1,0,0
118194.6,118636.8,117938.9,118597.5,157.912364,118092.38333333335,118141.59705741031,118145.13846153847,118145.99364656194,-4.396589151627268,-33.89055910871147,117322.5,118723.2,91.02591561362196,56.71212013041124,0,0,1
118597.5,118637.3,118481.5,118572.0,85.045596,118163.75833333335,118207.8128947318,118218.92564102563,118177.54967274253,30.26322198926937,-21.059802889115304,117322.5,118637.3,95.03346516580447,82.77370235304808,0,0,1
118572.0,118705.9,118499.5,118624.9,129.159409,118245.81666666667,118271.98014169614,118289.87051282049,118210.68673402087,61.29340767527174,-4.589160776237895,117322.5,118705.9,94.14486048865113,93.40141375602586,1,0,0
118624.9,118758.3,118403.9,118748.8,144.242245,118296.96666666667,118345.33704297365,118367.25256410256,118250.54697594525,94.79006702839979,15.286684784689644,117322.5,118758.3,99.33834795932582,96.17222453792714,1,0,0
118748.8,119073.4,118564.3,119002.5,238.711844,118365.21666666667,118446.43903636232,118475.79615384617,118306.24719994931,140.1918364130106,40.26771511035384,117403.0,119073.4,95.75550766283558,96.41290537027085,0,0,1
119002.5,119120.5,118877.0,119047.7,113.166909,118419.91666666667,118538.94072307581,118580.7935897436,118361.1696295827,177.77109349310922,67.76839078690492,117403.0,119120.5,95.76128093158644,96.9517121845826,0,1,0
119047.7,119052.3,118828.6,118957.6,91.304411,118469.83333333333,118603.3498426026,118663.51410256412,118405.34965702103,198.000185581579,93.81474974583975,117403.0,119120.5,90.5152838427951,94.01069081240571,1,0,0
118957.6,119099.9,118773.9,119079.4,86.135056,118527.01666666666,118676.58832835605,118757.29358974357,118455.2793120565,221.30901629955042,119.31360305658188,117403.0,119120.5,97.60698689956297,94.62785055798149,0,1,0
119079.4,119079.4,118801.9,118842.3,83.47799,118594.16666666667,118702.08243168588,118805.79871794871,118483.94751116342,218.1349205224542,139.07786654975635,117403.0,119120.5,83.80203784570614,90.64143619602139,1,0,0
118842.3,119063.4,118842.3,118954.7,125.18856,118681.70833333333,118740.94667296497,118861.26538461537,118518.81806589205,222.12860707292566,155.68801465439023,117403.0,119120.5,90.34643377001439,90.58515283842782,1,0,0
118954.7,119240.1,118893.6,119240.1,130.926967,118821.84166666667,118817.73949250883,118947.1717948718,118572.24635730746,245.49313520136639,173.64903876378546,117403.0,119240.1,100.0,91.38282387190684,0,1,0
119240.1,119263.9,118468.4,118494.8,261.626537,118846.85833333332,118768.05649366132,118896.85769230769,118566.5095900995,201.54690356182982,179.22861172339432,117403.0,119263.9,58.67053576226591,83.00565651076009,0,1,0
118494.8,118578.8,118190.5,118287.2,166.913912,118821.0,118694.07857155958,118810.7564102564,118545.81999083287,148.2585807267169,173.03460552405886,117403.0,119263.9,47.51464345209306,68.728393071453,0,1,0
118287.2,118332.6,117827.5,117943.2,185.422635,118768.59999999999,118578.55879131965,118675.71025641027,118501.1814729934,77.37731832625286,153.90314808449767,117827.5,119263.9,8.054859370648675,38.08001286166921,0,1,0
