open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
34641.07,35618.19,34070.82,35420.03,12813.670215,33547.98583333333,33632.838676248495,34277.861923076925,32308.561818004728,1324.2768582437675,998.6200569183184,0,1,0
35420.03,35987.19,34288.57,34940.76,15436.162527,33967.21666666667,33834.05734144103,34492.13487179487,32503.539461115488,1330.517880325544,1064.9996215997635,0,1,0
34940.76,34942.34,34118.49,34714.4,12839.87328,34360.79666666667,33969.49467352703,34607.086153846154,32667.306908440267,1302.187765086761,1112.437250297163,1,0,0
34714.4,35256.0,34587.72,35062.33,4199.89976,34527.20166666667,34137.6231852921,34715.01435897436,32844.71602633358,1292.9071589585146,1148.5312320294333,0,0,1
35062.33,35388.73,34450.0,35014.18,6085.706775,34618.105833333335,34272.47807986254,34789.934102564104,33005.41706141998,1267.0610184425605,1172.2371893120587,0,0,1
35014.18,35273.1,34728.35,35045.92,5257.085389,34664.00666666666,34391.469144499075,34855.75166666666,33156.56542724073,1234.9037172583485,1184.7704949013169,1,0,0
35045.92,35886.0,34514.58,35400.0,9056.997619,34768.17166666667,34546.62773765306,34968.981410256405,33322.745765963635,1223.8819716894286,1192.5927902589392,1,0,0
35400.0,36115.0,35100.0,35622.02,8715.373228,34912.184166666666,34712.072701091056,35100.3426923077,33493.06237589225,1219.010325198804,1197.8762972469121,1,0,0
35622.02,38040.84,35539.96,36708.0,22504.72203,35131.0,35019.13843938474,35376.62205128205,33731.205903603935,1287.9325357808048,1215.8875449536906,1,0,0
36708.0,37533.32,36322.54,37299.37,9007.051742,35362.21083333334,35369.94329486401,35710.21743589743,33995.51435518883,1374.4289396751774,1247.595823897988,0,0,1
37299.37,37397.21,36631.39,37130.01,3865.261038,35583.17416666667,35640.72278796186,35982.18653846154,34227.69921776743,1413.0235701944257,1280.6813731572756,0,0,1
37130.01,37218.0,36726.24,37064.0,3032.24273,35785.085,35859.6885128908,36210.0058974359,34437.79557200688,1421.892940883925,1308.9236867026057,0,1,0
37064.0,37419.0,36331.86,36463.4,6993.415483,35872.0325,35952.567203215294,36314.362051282056,34587.840344450815,1364.7268587644794,1320.0843211149804,0,1,0
36463.4,36745.0,34601.0,35547.36,12130.22779,35922.5825,35890.22763348986,36264.41243589744,34658.9158744915,1231.3117589983667,1302.3298086916577,1,0,0
35547.36,37960.09,35361.32,37859.99,14955.531861,36184.715000000004,36193.26799756834,36562.47512820513,34896.03247638101,1297.2355211873291,1301.310951190792,0,1,0
37859.99,37930.16,35489.97,36164.76,12648.410666,36276.58416666667,36188.882151788595,36559.40512820514,34990.01229294538,1198.8698588432162,1280.8227327212767,1,0,0
36164.76,36856.96,35846.6,36608.91,10454.853909,36409.47833333333,36253.5018207442,36610.53217948718,35109.93064161609,1143.5711791281065,1253.3724220026427,0,0,1
36608.91,36850.0,36183.61,36571.95,3778.319838,36536.6475,36302.49384832201,36635.52782051282,35218.228371866746,1084.2654764552644,1219.551032893167,1,0,0
36571.95,37509.36,36374.98,37364.0,5043.747501,36700.31416666667,36465.8024870417,36762.81282051282,35377.17441839513,1088.6280686465689,1193.3664400438474,0,0,1
37364.0,37779.82,36622.48,37450.67,10565.507161,36852.70166666667,36617.32056595836,36878.25217948719,35530.7666836992,1086.5538822591625,1172.0039284869106,0,1,0
37450.67,37657.85,35725.46,35747.03,14858.369595,36772.620833333334,36483.42970965707,36708.14884615385,35546.786188610364,936.6435210467098,1124.9318469988705,1,0,0
35747.03,37864.94,35617.0,37409.39,11894.888176,36781.78916666666,36625.8851389406,36806.113333333335,35684.75684130589,941.1282976347065,1088.1711371260378,0,0,1
37409.39,37645.61,36865.19,37295.61,5709.874181,36795.589166666665,36728.91973294973,36885.16269230769,35804.07929750545,924.8404354442828,1055.5049967896869,1,0,0
37295.61,38413.0,37253.62,37713.79,13408.707305,36849.738333333335,36880.43823557285,37026.424358974364,35945.53934954209,934.8988860307654,1031.3837746379027,0,0,1
37713.79,37887.49,37585.0,37784.01,2544.13158,36959.78916666666,37019.44927625395,37170.158461538456,36081.72236068712,937.7269155668328,1012.6524028236888,0,1,0
37784.01,37814.65,37129.67,37442.0,5109.69626,37117.675833333335,37084.45707990719,37244.34474358975,36182.48366730289,901.9734126042968,990.5166047798105,0,1,0
37442.0,37560.28,36704.02,37243.8,7226.27738,37066.32666666667,37108.971375306086,37263.74846153846,36261.09969194712,847.8716833589642,961.9876204956412,1,0,0
