open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
96950.74,97274.08,92508.06,95056.22,31305.429669,96334.09499999999,97128.50165613009,97156.70153846155,97345.09562275055,-216.59396662046493,-425.06903579289633,0,1,0
95056.22,95392.64,91200.0,92543.96,34102.763535,96104.5575,96423.187555187,96573.60384615384,96989.45594699126,-566.2683918042603,-453.30890699516914,1,0,0
92543.96,95856.34,92204.6,94723.41,37047.201138,96186.49916666666,96161.68331592747,96361.11961538461,96821.60069165859,-659.9173757311219,-494.63060074235966,0,0,1
94723.41,95028.53,93836.29,94617.18,12615.332405,96338.84250000001,95924.0674211694,96119.68589743589,96658.31027005424,-734.2428488848382,-542.5530503708554,0,0,1
94617.18,95468.68,93716.62,94552.84,14634.201198,96420.66166666668,95713.1093563741,95844.91628205129,96502.34950930947,-789.2401529353665,-591.8904708837576,0,0,1
94552.84,95950.05,89147.0,94544.68,40755.366053,96415.81166666666,95533.35099385501,95556.30371794873,96357.33695306432,-823.9859592093126,-638.3095685488686,1,0,0
94544.68,97386.1,94371.99,96566.31,36624.553906,96379.89000000001,95692.26776403116,95579.45730769231,96372.81643802252,-680.5486739913613,-646.7573896373672,1,0,0
96566.31,100686.24,96503.41,100508.73,36845.69391,96573.705,96433.26195418021,96214.66346153845,96679.18040557641,-245.91845139619545,-566.5896019891328,0,1,0
100508.73,100887.2,97328.76,99982.56,23405.447642,96720.16250000002,96979.30780738324,96739.10269230769,96923.87519034852,55.43261703471944,-442.18515818436236,1,0,0
99982.56,105846.03,99943.55,104084.75,34640.810979,97196.14666666667,98072.45276009353,97872.11615384615,97454.31036143382,618.1423986597074,-230.11964681554844,0,0,1
104084.75,104990.62,102265.67,104553.19,24193.38729,97390.38083333334,99069.48925854068,99003.96897435897,97980.15329762391,1089.3359609167674,33.77147473091475,0,1,0
104553.19,106457.79,99652.18,101337.81,34798.567223,97755.97000000002,99418.46168030365,99611.26576923077,98228.86860891104,1189.5930713926064,264.93579406325307,1,0,0
101337.81,109900.0,99544.15,102268.75,69196.252531,98357.01416666668,99856.96757564154,100305.53961538461,98528.11908232504,1328.8484933165018,477.7183339139029,1,0,0
102268.75,107237.35,100074.14,106152.63,41775.627108,99491.06999999999,100825.53102554283,101504.86512820513,99092.89766881947,1732.633356723367,728.7013384757956,0,1,0
106152.63,106400.0,103334.3,103708.04,27091.874013,100239.78916666667,101268.9939446901,102153.62974358976,99434.76006372173,1834.2338809683715,949.8078469743109,0,0,1
103708.04,106885.83,101251.41,103906.68,54831.977347,101013.91416666667,101674.79179935316,102717.7667948718,99766.01339233492,1908.7784070182388,1141.6019589830964,1,0,0
103906.68,107136.56,102747.12,104844.88,24096.5723,101871.58416666667,102162.49767637574,103307.14615384616,100142.22573364344,2020.2719427323027,1317.3359557329377,0,0,1
104844.88,105298.91,104094.9,104756.95,9897.712343,102722.60666666667,102561.64418770255,103751.0485897436,100484.05716078095,2077.5870269215957,1469.3861699706692,0,1,0
104756.95,105521.0,102500.0,102608.32,8310.388668,103226.1075,102568.82508190216,103733.46602564103,100641.40996368608,1927.4151182160858,1560.9919596197526,0,1,0
102608.32,103265.39,97750.4,102069.33,40908.525169,103356.15749999999,102491.97968468645,103555.50025641026,100747.18181822785,1744.7978664585971,1597.7531409875216,0,1,0
102069.33,103819.46,100260.81,101323.2,20804.980651,103467.87749999999,102312.16742550391,103242.73756410256,100789.84983169245,1522.3175938114582,1582.666031552309,1,0,0
101323.2,104797.15,101316.07,103745.58,21807.686398,103439.61333333333,102532.69243696485,103285.46102564102,101008.79280712265,1523.899629842199,1570.912751210287,1,0,0
103745.58,106457.04,103290.02,104732.28,18946.985205,103454.53749999999,102871.09052358565,103484.3328205128,101284.60667326172,1586.4838503239298,1574.0269710330158,0,1,0
104732.28,106027.86,101526.3,102427.07,13924.236227,103545.30916666666,102802.77967380325,103326.2608974359,101369.23358635344,1433.5460874498094,1545.9307943163747,0,1,0
102427.07,102781.4,100267.49,100634.02,12393.131199,103409.08166666667,102469.12433937198,102878.37025641027,101314.77332069764,1154.351018674337,1467.6148391879672,0,1,0
100634.02,101467.7,96126.87,97690.9,33464.699011,102703.9375,101734.01290254551,101998.65000000001,101046.33825990521,687.674642640297,1311.6267998784333,1,0,0
97690.9,102481.93,91201.0,101332.37,67790.823389,102505.96500000001,101672.22168676928,101787.6396153846,101067.52579620853,604.6958905607462,1170.240618014896,0,1,0
101332.37,101720.83,96128.18,97769.73,41828.109586,101994.5525,101071.83835034323,101058.98807692308,100823.244626119,248.59372422422166,985.9112392567612,0,1,0
97769.73,99186.61,96155.33,96609.92,28563.521158,101308.30583333333,100385.38937336735,100230.58307692308,100511.14650566573,-125.75713229838584,763.5775649457319,0,0,1
96609.92,99142.68,95678.11,96551.47,32949.734023,100624.51583333332,99795.55562361854,99498.76217948717,100217.83713487568,-422.28151125714066,526.4057497051574,0,0,1
96551.47,100154.49,95613.02,96495.93,35072.05583,100115.14999999998,99287.9209122926,98863.59512820512,99942.14031007007,-654.2193977774732,290.2807202086313,0,0,1
96495.93,96887.72,95687.89,96452.01,11873.583577,99647.04,98851.62692578604,98300.03512820511,99683.61213895377,-831.9852131677326,65.82753353335852,0,0,1
96452.01,97328.01,94713.67,96463.8,16522.871113,99242.09000000001,98484.26893720358,97810.30589743589,99445.1075360683,-960.8385988647206,-139.50569294625728,1,0,0
96463.8,98364.12,95250.81,97435.56,24557.527103,98716.255,98322.92910071072,97532.37820512819,99296.2521630262,-973.3230623154814,-306.2691668201021,0,1,0
97435.56,98493.17,94874.95,95786.53,23813.434575,97970.77583333333,97932.71385444753,97081.65128205129,99036.2727435428,-1103.558889095264,-465.7271112751345,1,0,0
95786.53,98115.9,94069.03,97867.85,31994.076655,97590.84083333332,97922.73479991713,97065.81653846153,98949.72291068778,-1026.988110770646,-577.9793111742368,0,1,0
97867.85,98089.84,95218.26,96608.68,25747.045684,97255.39583333333,97720.5725230068,96914.71487179487,98776.3123247109,-1055.7398017040978,-673.5314092802091,1,0,0
96608.68,98849.44,96274.23,97504.86,25983.597446,97239.8925,97687.38598100576,96953.09397435897,98682.13067102862,-994.7446900228533,-737.774065428738,0,0,1
97504.86,97973.99,97223.75,97578.44,15696.329892,96927.06499999999,97670.62506085103,97005.1782051282,98600.37580650797,-929.7507456569438,-776.1694014743792,0,1,0
97578.44,97710.79,96038.95,96102.77,8351.824453,96788.15166666666,97429.41658995088,96878.36358974359,98415.36796898887,-985.951379037986,-818.1257969871007,0,0,1
96102.77,97037.81,95202.44,95784.63,21570.369153,96719.3775,97176.37249918921,96723.97564102564,98220.4984898045,-1044.1259906152845,-863.3258357127374,0,0,1
95784.63,96749.99,93391.66,95664.63,34514.89829,96645.47416666667,96943.79673008318,96561.7067948718,98031.17489796712,-1087.3781678839441,-908.1363021469788,1,0,0
95664.63,96895.61,95048.93,96648.23,23034.832331,96658.16583333333,96898.324925455,96562.13076923076,97928.73453515474,-1030.4096096997382,-932.5909636575307,1,0,0
96648.23,98730.85,96426.31,98305.43,25219.499805,96812.61750000001,97114.80262923116,96815.55602564104,97956.63790292105,-841.835273689896,-914.4398256640037,0,1,0
98305.43,99493.55,94605.0,96011.34,33262.679201,96774.91249999999,96945.03914781098,96692.28256410257,97812.54176196393,-867.5026141529524,-905.0523833617935,1,0,0
96011.34,96953.54,95676.88,96524.54,4495.05207,96698.99416666666,96880.34697122467,96653.76371794872,97717.13422404068,-836.7872528160078,-891.3993572526365,0,0,1
96524.54,96597.95,95243.8,96260.91,2620.67663,96738.52583333332,96785.04897565165,96586.36615384613,97609.26576300064,-824.2167873489961,-877.9628432719085,0,1,0
96260.91,96497.02,91311.43,91514.37,10847.695342,96209.06916666667,95974.17528708986,95782.64987179487,97157.79200277838,-1183.6167156885203,-939.0936177552309,0,1,0
91514.37,92522.5,86053.0,88690.19,26973.022556,95549.19499999999,94853.56216599912,94625.89923076925,96530.56222479479,-1677.0000587956747,-1086.6749059633198,0,1,0
88690.19,89400.0,82115.0,84203.16,18045.462852,94440.72000000002,93215.03875584541,92880.35538461538,95617.42131925444,-2402.3825634090317,-1349.8164374524622,1,0,0
84203.16,87058.56,82712.86,84711.75,13941.614732,93368.49583333333,91906.84048571535,91383.59076923077,94809.59381412447,-2902.7533284091187,-1660.4038156437937,0,0,1
84711.75,85155.39,78259.6,84348.33,17112.119971,92388.95916666667,90743.99271868222,89995.87294871794,94034.68538344858,-3290.692664766364,-1986.461585468308,1,0,0
84348.33,86584.84,83817.01,86061.73,5486.721399,91578.71749999998,90023.64460811572,89022.45307692306,93444.09609578572,-3420.4514876699977,-2273.259565908646,1,0,0
86061.73,95084.0,85047.52,94287.51,11030.55467,91463.9575,90679.62389917484,89439.19038461539,93506.57119980159,-2826.947300626751,-2383.997112852267,0,1,0
94287.51,94428.46,85090.01,86211.35,15462.078399,90594.21749999998,89992.19714545563,88631.09692307693,92966.18444426073,-2973.987298805092,-2501.9951500428324,1,0,0
86211.35,88968.75,81500.0,87304.75,15952.218173,89677.49416666666,89578.74373846246,88125.025,92546.81892987105,-2968.075191408585,-2595.211158315983,0,0,1
