open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,L14,H14,%K,%D,up,down,flat
110804.2,111362.8,110713.1,111264.8,168.02637,110852.72499999999,110746.5529598593,110803.85512820515,110498.59669567797,247.9562641813245,250.31371231784124,109037.2,111776.0,81.33489119322344,70.71715402118599,1,0,0
111264.8,111425.1,111097.2,111414.9,124.784951,110857.64166666668,110849.37558141942,110890.3435897436,110566.47101451665,282.90456690276915,256.8318832348268,110199.0,111776.0,77.10209258084934,75.51094906717283,0,1,0
111414.9,111548.1,111262.2,111307.8,115.290728,110860.95833333333,110919.9024150472,110959.59871794871,110621.3842727006,298.5181423465983,265.1691350571811,110199.0,111776.0,70.31071655041235,76.24923344149504,0,1,0
111307.8,111496.4,111130.6,111130.6,55.357855,110885.80833333333,110952.31742811686,111001.08205128205,110659.10395620426,293.2134719126043,270.7780024282657,110199.0,111548.1,69.05344303609827,72.15541738911998,0,1,0
111130.6,111181.8,110882.0,111065.1,117.009139,110932.8,110969.66859302195,111028.66538461536,110689.17773722616,280.49085579579696,272.72057310177195,110199.0,111548.1,64.19835445852806,67.85417134834621,1,0,0
111065.1,111275.0,110978.1,111273.9,59.683228,110972.74166666665,111016.47342486473,111081.14230769232,110732.49049743163,283.98292743309867,274.9730439680373,110199.0,111548.1,79.67533911496476,70.97571220319702,0,1,0
111273.9,111284.0,111062.5,111086.8,47.645627,110990.84999999999,111027.29289796246,111098.68974358973,110758.73564577004,268.5572521924187,273.6898856129136,110199.0,111548.1,65.80683418575339,69.89350925308206,1,0,0
111086.8,111246.1,111022.5,111246.0,35.769666,111018.88333333335,111060.94014442977,111137.9435897436,110794.82930163892,266.1108427908475,272.1740770485004,110199.0,111548.1,77.60729375138948,74.36315568403586,1,0,0
111246.0,111782.6,111237.8,111649.0,132.69293,111116.46666666667,111151.41089144058,111234.88461538461,110858.10120522122,293.30968621936336,276.40119888267304,110199.0,111782.6,91.56352614296506,78.3258846933693,0,1,0
111649.0,111685.6,111292.7,111339.8,126.722906,111174.51666666668,111180.39383121894,111269.2435897436,110893.78259742705,286.6112337918894,278.44320586451636,110199.0,111782.6,72.03839353372055,80.40307114269169,0,1,0
