open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
29769.28,30136.73,29374.05,29579.99,6501.83446,29316.281666666666,29401.835873016367,29337.077179487173,29685.465838052205,-283.6299650358378,-385.03868537032207,0,0,1
29579.99,29737.98,29310.0,29456.77,4401.706562,29324.647500000003,29410.287277167692,29358.69076923077,29668.525405603894,-258.2381284362018,-359.67857398349804,0,0,1
29456.77,29564.46,29249.99,29430.13,2304.071544,29336.993333333332,29413.34000375728,29374.918846153847,29650.86648667027,-237.52648291299192,-335.2481557693968,0,0,1
29430.13,29478.25,29382.0,29428.94,946.786217,29353.235,29415.740003179235,29389.064487179483,29634.427487657656,-218.68748447842154,-311.9360215112018,0,0,1
29428.94,29467.7,29276.0,29304.7,1126.682339,29319.793333333335,29398.656925767045,29381.59756410256,29610.003229312646,-211.34630354560068,-291.81807791808154,0,0,1
29304.7,29691.0,29102.74,29434.0,4574.465295,29341.065000000002,29404.094321802884,29399.16782051282,29596.965953067265,-192.871631264381,-272.0287885873414,0,1,0
29434.0,29499.9,29074.0,29202.0,3603.094927,29341.73166666667,29373.002887679366,29377.7732051282,29567.70921580302,-194.7063281236551,-256.56429649460415,0,1,0
29202.0,29260.0,28728.47,28734.01,5411.612103,29310.065000000002,29274.696289574847,29284.277564102562,29505.95371833613,-231.25742876128425,-251.5029229479402,0,1,0
28734.01,28782.0,24394.74,26622.0,19809.230843,29105.6575,28866.589168101793,28870.729102564103,29292.3275169779,-425.7383488761079,-286.35000813357374,0,1,0
26622.0,26826.77,25607.13,26051.97,14285.630359,28852.3225,28433.57083454767,28400.931025641028,29052.301034238797,-618.7301996911265,-352.82604644508433,0,0,1
26051.97,26276.96,25802.88,26099.99,4046.484738,28592.815,28074.558398463414,27977.495256410253,28833.611327998886,-759.0529295354718,-434.0714230631618,0,0,1
26099.99,26297.7,25971.97,26189.99,3213.888434,28294.540833333333,27784.624798699813,27607.82987179487,28637.787525924898,-853.1627272250844,-517.8896838955463,0,0,1
26189.99,26250.0,25810.0,26125.14,5358.604161,28006.63666666667,27529.31944505369,27274.0758974359,28451.665486967497,-922.3460419138064,-598.7809554991984,0,0,1
26125.14,26137.97,25329.88,26055.96,7351.628763,27723.235833333336,27302.648761199274,26973.97179487179,28274.2058212662,-971.5570600669271,-673.3361764127442,1,0,0
26055.96,26828.97,25815.02,26434.1,9231.841678,27473.566666666666,27169.025874860923,26775.643205128203,28137.901686357593,-968.8758114966695,-732.4441034295293,0,1,0
26434.1,26581.96,25861.66,26179.04,5670.414738,27202.74166666667,27016.720355651552,26576.48525641026,27992.800820701472,-976.0804650499194,-781.1713757536073,0,0,1
26179.04,26308.0,25780.01,26057.97,7330.623157,26932.180833333332,26869.22030093593,26400.366538461538,27849.48001916803,-980.2597182321006,-820.9890442493061,0,0,1
26057.97,26125.0,25986.86,26022.55,1510.386762,26647.89333333333,26738.96333156117,26260.423333333332,27714.151869600028,-975.1885380388558,-851.828943007216,0,0,1
26022.55,26180.0,25975.97,26102.0,1549.593018,26389.559999999998,26640.968972859453,26176.439743589744,27594.73321259262,-953.7642397331656,-872.216002352406,0,0,1
26102.0,26249.82,25865.0,26120.01,5500.45893,26171.726666666666,26560.82143857338,26134.970512820517,27485.49445610428,-924.6730175308985,-882.7074053881045,1,0,0
26120.01,28139.45,25927.45,27719.97,18896.52923,26263.224166666663,26739.15198648517,26373.161794871798,27502.86301491137,-763.7110284262017,-858.908129995724,0,1,0
27719.97,27765.97,27009.26,27297.97,8193.605825,26367.0575,26825.123988564374,26532.353461538467,27487.685754547565,-662.5617659831914,-819.6388571932175,0,1,0
27297.97,27572.64,25659.86,25938.0,12686.122428,26353.558333333334,26688.643374939085,26466.344615384613,27372.89421717367,-684.2508422345854,-792.5612542014911,0,1,0
25938.0,26158.19,25329.01,25806.01,8437.905792,26321.56,26552.853624948457,26382.10641025641,27256.82871960525,-703.9750946567947,-774.8440222925519,0,0,1
25806.01,25982.19,25756.05,25867.89,2389.351715,26300.1225,26447.474605725616,26312.311025641025,27153.94437000486,-706.4697642792453,-761.1691706898906,0,0,1
25867.89,26137.31,25797.1,25971.97,3322.59175,26293.123333333333,26374.320050998598,26261.82602564103,27066.390712967463,-692.0706619688644,-747.3494689456854,0,1,0
25971.97,26097.54,25634.0,25823.97,4311.241353,26242.27916666667,26289.65081238343,26189.648589743592,26974.359549043947,-684.7087366605192,-734.8213224886523,0,0,1
25823.97,25906.82,25560.1,25793.11,4475.856559,26210.118333333336,26213.259918170592,26120.545641025645,26886.8595824481,-673.5996642775099,-722.5769908464238,0,0,1
25793.11,26049.11,25372.77,25759.97,5720.939417,26185.285,26143.52300768281,26051.29205128205,26803.38628004454,-659.8632723617302,-710.034247149485,1,0,0
25759.97,26449.4,25617.44,26253.97,5639.999579,26204.570000000003,26160.514852654687,26061.85897435898,26762.688777819018,-602.1739251643303,-688.4621827524542,0,1,0
