timestamp,open,high,low,close,volume
2024-01-29,42031.21,43321.9,41796.89,43303.37,6968.034102
2024-01-28,42123.01,42840.44,41614.74,42031.21,5850.795293
2024-01-27,41821.38,42192.0,41392.01,42123.01,2706.22477
2024-01-26,39959.93,42250.0,39826.69,41821.38,11341.077584
2024-01-25,40084.52,40304.85,39547.57,39959.93,6076.05681
2024-01-24,39902.59,40564.64,39487.85,40084.52,8838.303112
2024-01-23,39566.0,40185.38,38552.63,39902.59,15972.588961
2024-01-22,41583.54,41685.95,39416.66,39566.0,18793.226709
2024-01-21,41694.9,41878.0,41500.82,41583.54,3462.926258
2024-01-20,41659.89,41877.08,41455.76,41694.9,3428.945129
2024-01-19,41323.16,42192.64,40279.07,41659.89,13455.989308
2024-01-18,42774.0,42925.74,40682.94,41323.16,12998.212595
2024-01-17,43140.0,43194.18,42206.64,42774.0,9037.3724
2024-01-16,42516.28,43575.03,42041.28,43140.0,11626.165189
2024-01-15,41732.0,43380.0,41715.75,42516.28,10082.8385
2024-01-14,42842.34,43076.16,41721.94,41732.0,7359.211204
2024-01-13,42784.0,43254.7,42438.2,42842.34,8774.633499
2024-01-12,46342.0,46513.68,41389.14,42784.0,21517.607708
2024-01-11,46650.28,48975.0,45563.54,46342.0,20489.30878
2024-01-10,46110.77,47689.52,44291.67,46650.28,26598.310039
2024-01-09,46949.87,48000.0,44631.9,46110.77,18425.819719
2024-01-08,43930.0,47249.4,43180.0,46949.87,15137.438092
2024-01-07,43970.0,44478.24,43599.0,43930.0,4472.3062
2024-01-06,44147.05,44208.95,43397.02,43970.0,4453.125413
2024-01-05,44151.2,44369.19,42267.44,44147.05,14167.406794
2024-01-04,42842.0,44791.89,42622.37,44151.2,11226.164488
2024-01-03,44950.95,45507.99,40222.1,42842.0,27469.436229
2024-01-02,44175.0,45886.7,44147.29,44950.95,15797.345713
2024-01-01,42284.0,44195.8,42183.84,44175.0,5582.393588
2023-12-31,42145.17,42890.99,41968.04,42284.0,4389.904453
2023-12-30,42064.0,42613.65,41526.0,42145.17,5337.652962
2023-12-29,42565.01,43113.22,41275.51,42064.0,10858.457979
2023-12-28,43433.25,43791.99,42266.63,42565.01,8200.502993
2023-12-27,42512.18,43667.5,42113.96,43433.25,7902.878983
2023-12-26,43572.0,43591.9,41601.34,42512.18,9191.386382
2023-12-25,42997.91,43811.15,42697.03,43572.0,4411.945097
2023-12-24,43704.06,43945.91,42557.0,42997.91,4583.52926
