timestamp,open,high,low,close,volume
2025-06-12,108640.5,108812.6,105472.0,105660.2,12848.989193
2025-06-11,110280.5,110399.7,108060.2,108640.5,8590.953939
2025-06-10,110271.9,110389.9,108334.1,110280.5,8519.168967
2025-06-09,105724.9,110665.8,105316.2,110271.9,9657.42923
2025-06-08,105552.0,106493.5,104972.4,105724.9,3542.694151
2025-06-07,104287.0,105919.7,103874.6,105552.0,3979.924715
2025-06-06,101505.2,105336.2,101089.8,104287.0,7807.812662
2025-06-05,104688.4,105920.1,100403.7,101505.2,11440.486108
2025-06-04,105375.9,105985.9,104178.3,104688.4,6612.636665
2025-06-03,105866.2,106799.0,104860.0,105375.9,7466.750574
2025-06-02,105650.8,105949.8,103655.1,105866.2,8814.701019
2025-06-01,104607.1,105879.9,103753.3,105650.8,4402.705153
2025-05-31,104004.9,104932.0,103083.5,104607.1,5891.140179
2025-05-30,105596.3,106333.22,103626.1,104004.9,11832.476247
2025-05-29,107789.9,108900.0,105300.8,105596.3,11461.09788
2025-05-28,108925.8,109279.3,106776.5,107789.9,8776.531861
2025-05-27,109440.0,110750.0,107509.0,108925.8,13408.657016
2025-05-26,109001.3,110463.7,108677.0,109440.0,8660.602189
2025-05-25,107763.1,109320.2,106588.1,109001.3,8028.685931
2025-05-24,107312.7,109488.0,106880.1,107763.1,6639.567127
2025-05-23,111698.4,111797.7,106796.7,107312.7,13427.314896
2025-05-22,109640.0,111999.0,109191.25,111698.4,13936.075052
2025-05-21,106855.3,110769.7,106073.4,109640.0,21357.160048
2025-05-20,105580.5,107311.0,104176.3,106855.3,13552.755151
2025-05-19,106450.0,107122.94,102065.9,105580.5,16060.769683
2025-05-18,103130.1,106660.0,103093.2,106450.0,9789.062084
2025-05-17,103463.5,103711.0,102595.6,103130.1,5070.357281
2025-05-16,103759.2,104568.2,103105.4,103463.5,8459.17788
2025-05-15,103502.4,104200.0,101389.86,103759.2,10502.655352
2025-05-14,104123.6,104364.8,102600.4,103502.4,9793.921581
2025-05-13,102787.8,104986.2,101436.2,104123.6,11953.385886
2025-05-12,104114.0,105847.1,100731.8,102787.8,18713.056918
2025-05-11,104799.9,104960.3,103337.09,104114.0,9341.769758
2025-05-10,102978.1,104990.0,102814.6,104799.9,7375.308138
2025-05-09,103264.9,104359.0,102330.1,102978.1,15438.432167
2025-05-08,97033.5,104222.0,96880.5,103264.9,20572.560672
2025-05-07,96840.1,97735.1,95779.3,97033.5,11298.770771
2025-05-06,94742.1,96918.0,93389.7,96840.1,9338.415624
2025-05-05,94273.2,95197.0,93514.2,94742.1,9137.016852
2025-05-04,95855.9,96309.3,94143.5,94273.2,5631.660298
2025-05-03,96876.3,96925.5,95758.29,95855.9,4718.97103
2025-05-02,96477.3,97895.9,96364.0,96876.3,9888.781132
2025-05-01,94165.9,97432.0,94125.8,96477.3,9776.957788
2025-04-30,94243.2,95234.5,92914.5,94165.9,9004.498757
2025-04-29,95009.9,95463.7,93741.1,94243.2,8938.024692
2025-04-28,93741.6,95609.1,92800.0,95009.9,11090.612798
2025-04-27,94626.3,95317.6,93607.6,93741.6,5512.161777
2025-04-26,94643.6,95200.0,93881.6,94626.3,4882.807244
2025-04-25,93983.8,95781.74,92850.0,94643.6,11829.50819
2025-04-24,93682.5,94010.0,91670.1,93983.8,11115.276434
2025-04-23,93444.2,94726.2,91949.6,93682.5,14571.564857
2025-04-22,87514.4,93995.4,87064.4,93444.2,16143.745728
2025-04-21,85184.4,88474.1,85149.0,87514.4,12746.858437
2025-04-20,85086.8,85321.5,83932.1,85184.4,4775.860598
2025-04-19,84461.7,85660.3,84362.9,85086.8,4552.680443
2025-04-18,84950.3,85128.7,84292.4,84461.7,3681.209655
2025-04-17,84033.4,85479.0,83740.7,84950.3,7072.691888
2025-04-16,83645.8,85550.0,83102.7,84033.4,8983.429203
2025-04-15,84592.1,86468.0,83600.0,83645.8,10453.586852
2025-04-14,83753.5,85801.6,83678.4,84592.1,11128.062867
2025-04-13,85280.0,86111.7,83032.8,83753.5,10055.62633
2025-04-12,83418.3,85914.7,82789.7,85280.0,7699.906765
2025-04-11,79597.8,84297.4,78971.4,83418.3,13652.24797
2025-04-10,82617.9,82742.7,78465.3,79597.8,14486.519368
2025-04-09,76322.1,83590.4,74606.7,82617.9,24143.473002
2025-04-08,79178.0,80865.9,76242.2,76322.1,15948.368262
2025-04-07,78417.6,81236.1,74500.0,79178.0,27462.121395
2025-04-06,83534.3,83804.3,77142.0,78417.6,13833.540413
2025-04-05,83893.0,84266.2,82388.0,83534.3,6401.081278
2025-04-04,83210.2,84730.6,81653.1,83893.0,18161.110851
2025-04-03,82501.5,83929.2,81200.0,83210.2,12414.537565
2025-04-02,85162.3,88526.9,82301.4,82501.5,14844.891704
2025-04-01,82543.0,85571.0,82423.8,85162.3,8128.423915
2025-03-31,82386.4,83932.5,81274.3,82543.0,11198.29289
2025-03-30,82638.5,83536.8,81556.4,82386.4,5098.367973
