timestamp,open,high,low,close,volume
2024-05-08,62326.12,63029.99,60881.0,61198.46,13187.540178
2024-05-07,63166.31,64419.12,62251.4,62326.12,13047.809379
2024-05-06,64020.72,65513.99,62685.0,63166.31,14010.714862
2024-05-05,63894.37,64661.14,62880.0,64020.72,9632.016632
2024-05-04,62877.97,64539.04,62542.46,63894.37,10197.767219
2024-05-03,59063.6,63343.66,58807.61,62877.97,17674.383863
2024-05-02,58341.1,59633.32,56937.51,59063.6,16190.803101
2024-05-01,60681.36,60856.77,56542.32,58341.1,23911.377215
2024-04-30,63867.84,64735.32,59180.12,60681.36,20140.608003
2024-04-29,63121.38,64218.75,61774.09,63867.84,16453.0282
2024-04-28,63455.86,64374.92,62759.0,63121.38,11025.671094
2024-04-27,63777.35,63929.01,62395.8,63455.86,11511.057753
2024-04-26,64495.92,64822.78,63313.7,63777.35,17141.815069
2024-04-25,64286.9,65303.0,62777.36,64495.92,17461.266457
2024-04-24,66417.53,67088.8,63602.0,64286.9,16171.480986
2024-04-23,66811.56,67181.6,65790.31,66417.53,12381.038037
2024-04-22,64943.17,67240.79,64504.0,66811.56,14312.135788
2024-04-21,64939.0,65704.84,64231.29,64943.17,7046.427166
2024-04-20,63812.9,65429.99,63083.01,64939.0,8439.459572
2024-04-19,63471.0,65453.07,59580.0,63812.9,27931.173515
2024-04-18,61278.19,64136.23,60793.57,63471.0,22674.894688
2024-04-17,63795.53,64518.5,59652.26,61278.19,23855.356161
2024-04-16,63430.69,64419.77,61575.76,63795.53,23640.388453
2024-04-15,65663.91,66866.04,62256.13,63430.69,25052.53106
2024-04-14,63928.07,65859.56,62119.08,65663.91,20823.608774
2024-04-13,67112.38,67944.98,60000.01,63928.07,26580.026547
2024-04-12,70006.3,71249.99,65000.0,67112.38,15447.281832
2024-04-11,70629.34,71308.61,69555.0,70006.3,11097.648846
2024-04-10,69140.58,71189.61,67500.0,70629.34,12522.115466
2024-04-09,71630.31,71766.96,68180.01,69140.58,11900.281176
2024-04-08,69352.38,72784.7,69040.0,71630.31,12436.984031
2024-04-07,68894.75,70334.3,68812.49,69352.38,7151.265243
2024-04-06,67825.07,69683.09,67454.28,68894.75,5287.961355
2024-04-05,68494.29,68756.34,65955.0,67825.07,12936.110816
2024-04-04,65963.09,69324.99,65061.3,68494.29,12205.465318
2024-04-03,65469.99,66913.44,64434.42,65963.09,12424.225232
2024-04-02,69650.61,69684.7,64577.93,65469.99,19454.432159
2024-04-01,71294.77,71304.81,68050.0,69650.61,11272.390191
2024-03-31,69588.47,71388.44,69555.01,71294.77,4217.149479
2024-03-30,69855.27,70325.0,69535.05,69588.47,3217.048594
2024-03-29,70793.65,70930.72,69000.0,69855.27,7338.772207
2024-03-28,69470.79,71533.12,68901.22,70793.65,9217.055282
2024-03-27,69997.04,71795.69,68342.72,69470.79,13973.289727
2024-03-26,69859.1,71560.0,69276.3,69997.04,18184.0999
2024-03-25,67212.25,71153.75,66375.89,69859.1,20453.511092
2024-03-24,63990.83,67639.99,63800.01,67212.25,9629.9919
2024-03-23,63806.57,66012.39,63000.0,63990.83,7161.032285
2024-03-22,65503.52,66650.0,62270.04,63806.57,17141.242835
2024-03-21,67837.63,68244.89,64519.94,65503.52,20706.743505
2024-03-20,61936.89,68110.27,60760.82,67837.63,26254.377223
2024-03-19,67616.0,68128.0,61544.78,61936.89,27200.9375
2024-03-18,68395.39,68983.17,66530.0,67616.0,19121.201409
2024-03-17,65304.54,68910.0,64530.02,68395.39,16745.445397
2024-03-16,69503.0,70051.25,64752.6,65304.54,19614.032803
2024-03-15,71399.1,72424.72,65600.0,69503.0,33292.507682
2024-03-14,73079.4,73800.0,68578.85,71399.1,17223.581456
2024-03-13,71447.64,73656.0,71317.22,73079.4,12271.073037
2024-03-12,72076.0,73130.5,68626.9,71447.64,21806.549398
2024-03-11,68944.01,72797.0,66917.82,72076.0,21475.708333
2024-03-10,68316.0,69885.0,68071.08,68944.01,8524.324838
2024-03-09,68108.02,68532.67,67852.91,68316.0,4067.642428
2024-03-08,66818.02,70000.0,66064.19,68108.02,17498.19875
2024-03-07,66066.49,67999.0,65540.47,66818.02,17522.973526
2024-03-06,63723.09,67663.16,62785.64,66066.49,37966.118079
2024-03-05,68245.29,69138.0,59085.56,63723.09,49940.937932
2024-03-04,63112.77,68500.0,62205.94,68245.29,34244.974575
2024-03-03,61997.15,63245.79,61307.46,63112.77,12476.199541
2024-03-02,62380.26,62439.47,61526.31,61997.15,9356.79791
2024-03-01,61132.0,63113.59,60686.76,62380.26,16832.281891
2024-02-29,62424.12,63705.0,60382.16,61132.0,37783.712318
2024-02-28,57038.45,64171.64,56696.3,62424.12,41567.570919
2024-02-27,54478.0,57611.93,54445.52,57038.45,26333.028888
2024-02-26,51729.49,54909.99,50898.37,54478.0,19735.61423
2024-02-25,51565.5,51977.22,51281.69,51729.49,4889.34939
2024-02-24,50745.44,51697.3,50581.33,51565.5,4204.674497
2024-02-23,51291.09,51545.94,50530.06,50745.44,9185.690886
2024-02-22,51841.68,52078.55,50936.01,51291.09,10743.332405
2024-02-21,52261.25,52366.23,50535.62,51841.68,14153.570223
2024-02-20,51777.05,53002.58,50750.01,52261.25,16770.199623
2024-02-19,52137.0,52489.52,51686.95,51777.05,7972.10762
2024-02-18,51647.99,52387.56,51157.01,52137.0,5987.689191
2024-02-17,52124.0,52164.64,50619.39,51647.99,9217.13376
2024-02-16,51878.01,52569.52,51556.27,52124.0,12490.750842
2024-02-15,51794.47,52813.99,51300.01,51878.01,19158.832033
2024-02-14,49701.86,52050.0,49222.54,51794.47,21095.211089
2024-02-13,49922.01,50375.26,48302.0,49701.86,16883.800205
