timestamp,open,high,low,close,volume
2025-05-20 19:30:00,106310.0,107258.0,106301.0,107040.0,717.311356
2025-05-20 19:00:00,105290.0,106420.0,105208.3,106310.0,399.016544
2025-05-20 18:30:00,105775.2,106062.4,105235.7,105290.0,493.260054
2025-05-20 18:00:00,106199.3,106419.5,105743.2,105775.2,315.327937
2025-05-20 17:30:00,106134.9,106339.1,105990.7,106199.3,269.483163
2025-05-20 17:00:00,105205.6,106179.9,105205.6,106134.9,488.699137
2025-05-20 16:30:00,105266.3,105470.4,105175.0,105205.6,187.470803
2025-05-20 16:00:00,105342.2,105521.6,105090.68,105266.3,186.117757
2025-05-20 15:30:00,105086.6,105398.0,105031.2,105342.2,224.86064
2025-05-20 15:00:00,104526.6,105097.3,104492.7,105086.6,171.935168
2025-05-20 14:30:00,104697.0,104949.8,104508.6,104526.6,258.979243
2025-05-20 14:00:00,104442.7,104977.3,104297.0,104697.0,348.379982
2025-05-20 13:30:00,104613.9,104643.5,104176.3,104442.7,537.936036
2025-05-20 13:00:00,104771.7,104871.8,104590.5,104613.9,189.326968
2025-05-20 12:30:00,104819.9,104853.4,104651.6,104771.7,162.047376
2025-05-20 12:00:00,105206.5,105209.9,104815.2,104819.9,166.924797
2025-05-20 11:30:00,105138.7,105339.1,105138.7,105206.5,115.978824
2025-05-20 11:00:00,105030.4,105170.0,104910.9,105138.7,189.955015
2025-05-20 10:30:00,105248.0,105248.1,105008.5,105030.4,116.663974
2025-05-20 10:00:00,105280.0,105424.3,105105.0,105248.0,150.908112
2025-05-20 09:30:00,105318.1,105394.2,105262.5,105280.0,111.519046
2025-05-20 09:00:00,105218.0,105336.2,105170.5,105318.1,185.081869
2025-05-20 08:30:00,104889.9,105248.5,104846.4,105218.0,185.781342
2025-05-20 08:00:00,105020.0,105220.4,104881.5,104889.9,260.497849
2025-05-20 07:30:00,105536.8,105586.7,104920.5,105020.0,470.048894
2025-05-20 07:00:00,105464.1,105743.8,105231.1,105536.8,291.522223
2025-05-20 06:30:00,105484.4,105661.9,105426.9,105464.1,106.688901
2025-05-20 06:00:00,106117.9,106222.4,105384.7,105484.4,229.762265
2025-05-20 05:30:00,106340.0,106364.5,106091.5,106117.9,171.136345
2025-05-20 05:00:00,106233.3,106411.4,106075.0,106340.0,220.934806
2025-05-20 04:30:00,105564.1,106259.9,105543.2,106233.3,287.604313
2025-05-20 04:00:00,105762.5,105811.7,105537.5,105564.1,106.245769
2025-05-20 03:30:00,106077.4,106084.7,105527.7,105762.5,238.516162
2025-05-20 03:00:00,106108.0,106178.1,105858.5,106077.4,243.444742
2025-05-20 02:30:00,106467.9,106534.5,105994.6,106108.0,359.836446
2025-05-20 02:00:00,106447.6,106865.7,106432.2,106467.9,276.180547
2025-05-20 01:30:00,106094.7,106791.5,106094.7,106447.6,362.107389
2025-05-20 01:00:00,105736.3,106271.6,105706.5,106094.7,264.582706
2025-05-20 00:30:00,105654.0,106177.6,105587.0,105736.3,233.446933
2025-05-20 00:00:00,105580.5,106580.9,105566.9,105654.0,623.990926
2025-05-19 23:30:00,105479.8,105699.9,105456.2,105580.5,106.714627
2025-05-19 23:00:00,105561.8,105833.8,105473.6,105479.8,139.503042
2025-05-19 22:30:00,105214.1,105648.8,105214.1,105561.8,128.717652
2025-05-19 22:00:00,105456.3,105565.9,105193.1,105214.1,176.657256
2025-05-19 21:30:00,105037.5,105487.5,105037.5,105456.3,98.436215
2025-05-19 21:00:00,105478.4,105530.8,105027.5,105037.5,119.719785
2025-05-19 20:30:00,105721.9,105721.9,105330.7,105478.4,137.136066
2025-05-19 20:00:00,105511.2,105790.5,105391.9,105721.9,218.859239
2025-05-19 19:30:00,104917.5,105556.0,104917.4,105511.2,350.261575
2025-05-19 19:00:00,104790.4,105077.8,104636.2,104917.5,257.369869
2025-05-19 18:30:00,105160.0,105160.0,104712.5,104790.4,397.293417
2025-05-19 18:00:00,105390.0,105553.9,105058.3,105160.0,339.862592
2025-05-19 17:30:00,105241.0,105453.5,105080.1,105390.0,354.633132
2025-05-19 17:00:00,105369.3,105556.0,104954.6,105241.0,480.225124
2025-05-19 16:30:00,105119.9,105446.6,104763.9,105369.3,646.481644
2025-05-19 16:00:00,104797.4,105119.9,104522.7,105119.9,486.83483
2025-05-19 15:30:00,104462.7,104995.7,104434.2,104797.4,622.361159
2025-05-19 15:00:00,104349.9,104712.1,104286.1,104462.7,676.083655
2025-05-19 14:30:00,103421.3,104390.0,103420.1,104349.9,575.309482
2025-05-19 14:00:00,103302.8,103763.6,103197.3,103421.3,463.054875
2025-05-19 13:30:00,102523.5,103531.7,102385.1,103302.8,541.401599
2025-05-19 13:00:00,102474.5,102586.1,102321.8,102523.5,153.883347
2025-05-19 12:30:00,102600.8,102636.1,102155.1,102474.5,240.506661
2025-05-19 12:00:00,102964.4,102964.4,102427.7,102600.8,184.066485
2025-05-19 11:30:00,103059.8,103072.9,102923.5,102964.4,89.986912
2025-05-19 11:00:00,102928.8,103075.5,102778.4,103059.8,101.328443
2025-05-19 10:30:00,103047.4,103073.5,102886.0,102928.8,113.05878
2025-05-19 10:00:00,103064.6,103089.0,102850.7,103047.4,141.994408
2025-05-19 09:30:00,103242.4,103311.7,103024.0,103064.6,101.489708
2025-05-19 09:00:00,103233.9,103443.1,102985.9,103242.4,274.597367
2025-05-19 08:30:00,103246.5,103247.4,102908.9,103233.9,135.779548
2025-05-19 08:00:00,103223.3,103363.5,102967.7,103246.5,228.233855
2025-05-19 07:30:00,102809.6,103344.82,102792.6,103223.3,235.714399
2025-05-19 07:00:00,102197.7,102881.6,102155.1,102809.6,595.085062
2025-05-19 06:30:00,102612.8,102625.8,102065.9,102197.7,800.653187
2025-05-19 06:00:00,103037.7,103204.8,102576.1,102612.8,568.991305
2025-05-19 05:30:00,102722.7,103104.7,102518.2,103037.7,564.268683
2025-05-19 05:00:00,103012.9,103079.6,102650.0,102722.7,416.004457
2025-05-19 04:30:00,103310.0,103531.7,102792.2,103012.9,361.223249
2025-05-19 04:00:00,103606.6,103781.5,102921.6,103310.0,674.13796
2025-05-19 03:30:00,104215.9,104257.2,103555.5,103606.6,333.016112
2025-05-19 03:00:00,104650.9,104651.0,104099.9,104215.9,357.321484
2025-05-19 02:30:00,104895.4,105067.8,104575.1,104650.9,199.584176
2025-05-19 02:00:00,105057.2,105190.1,104564.2,104895.4,296.05709
2025-05-19 01:30:00,105071.7,105291.8,104836.1,105057.2,161.728271
2025-05-19 01:00:00,105257.1,105402.8,104727.1,105071.7,413.523905
2025-05-19 00:30:00,106112.6,106179.5,105147.8,105257.1,460.404424
2025-05-19 00:00:00,106450.0,107122.94,106112.6,106112.6,541.21357
2025-05-18 23:30:00,105909.6,106660.0,105643.4,106450.0,525.345847
2025-05-18 23:00:00,105965.6,106006.8,105488.8,105909.6,587.905729
2025-05-18 22:30:00,105074.3,106000.0,104948.0,105965.6,840.061361
